"Uniprot_ID","All_ids","First_id"
"Q921I2","G3UZ63;G3X961;Q921I2;G3UZG5;Q6PE06","G3UZ63"
"Q8BGA5","G3UZA0;Q8BGA5","G3UZA0"
"P97493","G3UZY2;P97493","G3UZY2"
"O54754","Q8R387;G3X8P9;O54754","Q8R387"
"O89090","G3X8Q0;O89090;O89090-2","G3X8Q0"
"G3X9T8","G3X9T8;G3X8Q5","G3X9T8"
"Q60870","Q9CQG4;Q921E4;Q5QGU0;G3X8R0;Q60870","Q9CQG4"
"Q3UA37","G3X8R5;Q3UA37;Q922W2","G3X8R5"
"Q8R3W5","G3X8S8;E0CY96;Q8R3W5","G3X8S8"
"Q0P678","H3BIW0;G3X8T2;Q0P678","H3BIW0"
"P16675","Q9D2D1;Q544R6;G3X8T3;P16675","Q9D2D1"
"Q91WP6","G3X8T9;Q91WP6","G3X8T9"
"G3X8U3","G3X8U3;Q9D7X2","G3X8U3"
"G3X8U7","G3X8U7","G3X8U7"
"O88622","G3X8U8;O88622;O88622-2;Q3TUI8;E9Q088;A5YBK2","G3X8U8"
"Q8VE09","G3X8X1;Q8VE09;E9PV21","G3X8X1"
"Q920Q4","Q8BWV2;G3X8X7;Q920Q4;Q8C016;Q920Q4-2","Q8BWV2"
"Q80UM3","G3X8Y3;Q80UM3;A0A0A6YW80","G3X8Y3"
"Q9DBR3","G3X920;Q9DBR3;Q9DBR3-2","G3X920"
"G3X922","G3X922;D4AFX7","G3X922"
"Q9JJ80","G3X926;Q9JJ80;S4R1Y5;S4R2H5","G3X926"
"Q3TWF6","G3X934;Q3TWF6","G3X934"
"Q920B9","G3X956;Q920B9","G3X956"
"O35711","G3X957;O35711-2;O35711;O35711-4","G3X957"
"Q9DBZ9","G3X960;Q9DBZ9","G3X960"
"G3X972","G3X972;Q8CGF4;Q3V222;Q80U83","G3X972"
"G3X982","G3X982;Q9ESH4;Q6V956;Q6V957;Q9CW59","G3X982"
"G3X9B1","G3X9B1","G3X9B1"
"Q8BQ89","G3X9C8;Q8BQ89","G3X9C8"
"P48997","G3X9D9;A7MCU8;P48997;Q9EQ57;Q9EQ56;Q9EQ55;Q9EQ54;Q9EQ53;Q9EQ58","G3X9D9"
"Q3UDI4","Q3UDI4;Q3TXV8;G3X9F6;F6U4F1;Q3TBH5;Q6KAR4;Q8R1A5","Q3UDI4"
"P42859","G3X9H5;P42859;P42859-2","G3X9H5"
"P70414","Q68FL0;G5E8Y0;G3X9J1;Q27PY9;O35157;P70414;Q91ZJ7;Q9ET74;Q8R505","Q68FL0"
"G3X9K3","G3X9K3;D3YYK9","G3X9K3"
"Q9DCX2","G3X9L6;Q9DCX2;B1ASE2","G3X9L6"
"Q9ER88","G3X9M0;Q9ER88;A0A0R4J1B9;Q9ER88-2;G3UWZ6;G3UWJ4;G3UZC0;G3UWM7","G3X9M0"
"Q8C4V1","G3X9N1;Q8C4V1;Q8C4V1-3;D3Z5T4;Q8C4V1-2","G3X9N1"
"Q9JKP5","Q8CAQ1;G3X9Q0;Q9JKP5;A0A0A6YXE3;Q8CHF5","Q8CAQ1"
"P30999","G3X9V2;P30999;E9Q8Z6;E9Q8Z8;E9Q8Z4;E9Q8Z9;D3Z2H2;D3Z7H6;E9Q901;E9Q904;E9Q986;E9Q907;E9Q905;Q3TPD1;D3Z2H7","G3X9V2"
"P49117","Q3ZAS1;Q3U015;G3X9W4;P49117;Q3ZAR9","Q3ZAS1"
"G3X9Y5","G3X9Y5;I6L960","G3X9Y5"
"Q61371","G3X9Z7;Q61371;Q3TUP2","G3X9Z7"
"Q80XH1","G3X9Z9;Q80XH1","G3X9Z9"
"G3XA57","G3XA57;G3XA57-2;Q3U366;G3UW57","G3XA57"
"G4V4Z0","G4V4Z0","G4V4Z0"
"Q9D8B4","G5E814;Q9D8B4;Q6PBG2","G5E814"
"Q9CWR0","G5E825;Q9CWR0;A0A0R4J211;Q9CWR0-2","G5E825"
"G5E829","G5E829;Q8K314","G5E829"
"Q9ER64","G5E833;Q9ER64","G5E833"
"G5E837","G5E837;F6T088;A0AUN4","G5E837"
"P56395","G5E850;Q544Z9;P56395","G5E850"
"Q62120","G5E852;Q62120","G5E852"
"Q99NB9","G5E866;Q99NB9;Q3US00;A0JLN0;Q3UIB4","G5E866"
"G5E870","G5E870;A0A087WNZ7;A0A0B4J1N9","G5E870"
"P43352","G5E879;Q8VEE2;P43352","G5E879"
"Q3TUH1","G5E881;Q3TUH1","G5E881"
"O88643","G5E884;O88643","G5E884"
"Q8BIV6","Q8BIV6;G5E895;D3Z494","Q8BIV6"
"Q3UJB9","G5E896;A0A0R4J1Q0;Q3UJB9;Q3UJB9-2;D6RE33","G5E896"
"G5E897","G5E897;Q8C6F3","G5E897"
"Q9R269","G5E898;Q9R269","G5E898"
"P22777","G5E899;D0ESZ5;P22777;D0ESZ6;Q7TPE9","G5E899"
"Q8CI95","G5E8A0;Q8CI95","G5E8A0"
"Q80XS6","G5E8A7;Q80XS6","G5E8A7"
"Q64512","G5E8B1;Q64512","G5E8B1"
"Q8BHL4","G5E8C3;Q8BHL4","G5E8C3"
"Q8BRH0","G5E8C4;Q8BRH0","G5E8C4"
"Q91YD6","G5E8C6;Q91YD6;G5E8H0;Q91YD6-2;Q91YD6-3","G5E8C6"
"Q9WVJ9","Q9JM06;Q542X5;G5E8D6;Q9WVJ9;E9Q3N9;E9Q3F3","Q9JM06"
"G5E8G0","G5E8G0;G3X9W0","G5E8G0"
"G5E8G3","G5E8G3;Q6DFY2;Q3TYL3","G5E8G3"
"P21271","G5E8G6;P21271;G3X9Y9;P21271-3","G5E8G6"
"O35516","G5E8J0;O35516;Q3U1W7;O35516-2","G5E8J0"
"Q8K1X1","G5E8J3;Q8K1X1","G5E8J3"
"Q62136","Q4KML9;G5E8J4;Q62136;Q7TMG1;Q05DI4","Q4KML9"
"Q61083","G5E8L8;Q61083","G5E8L8"
"P97412","G5E8Q0;P97412","G5E8Q0"
"Q922D4","G5E8R4;Q922D4-2;Q922D4;Q922D4-3;Q922D4-4","G5E8R4"
"Q6P5G6","G5E8R8;Q3UGV7;Q6P5G6","G5E8R8"
"Q8BVD5","G5E8S8;Q8BVD5;Q8BVD5-2;Q8BVD5-3;Q8BVD5-5;Q8BVD5-4;Q810P7","G5E8S8"
"P60904","G5E8T0;P60904;A2AUE1;Q921J3","G5E8T0"
"Q9EQJ9","G5E8T6;Q9EQJ9;Q9EQJ9-2","G5E8T6"
"Q99KB8","G5E8T9;Q99KB8;E9PYA3;A0A0R4J052;Q99KB8-2;E9Q2H8;D3YWI0","G5E8T9"
"G5E8V9","G5E8V9;E9Q3G5","G5E8V9"
"Q62394","G5E8W8;D7EYE4;Q9JJR3;Q8CHR0;Q62394","G5E8W8"
"G5E924","G5E924;Q3UMT7","G5E924"
"H3BIV6","H3BIV6;Q9QXA1-2;Q9QXA1-3","H3BIV6"
"Q8R088","H3BJ07;Q8R088;H3BJ12;K3W4Q3;Q8R088-3;H3BJ82;H3BJN5","H3BJ07"
"Q6NVF9","H3BJW3;H3BJ30;Q6NVF9","H3BJW3"
"H3BKH2","H3BKH2;H3BK48;H3BJI6;H3BL19;H3BJ71","H3BKH2"
"Q9R0P3","H3BKH6;Q9R0P3;H3BLJ9;H3BJL6;H3BJP2;H3BK43","H3BKH6"
"Q60875","H3BKH9;Q60875;H3BJU7;H3BJX8;H3BJ45;H3BJ40;Q60875-5;Q60875-4;Q3TYZ4;Q60875-3","H3BKH9"
"Q80YV2","H3BKM2;Q80YV2;Q80YV2-2;Q3TI64;D3Z3D0","H3BKM2"
"H3BKQ3","H3BKQ3;H3BL92;H3BJ67;H3BJ57","H3BKQ3"
"Q8C1M2","H3BL05;Q8BV38;H3BLD9;Q8C1M2","H3BL05"
"Q8C172","H3BL08;Q8C172","H3BL08"
"O70401","H3BL26;Q99L96;Q3TV84;O70401","H3BL26"
"O08784","H3BL37;O08784;Q7TPZ2;Q05BH6;H3BIX0;F6R3V4;Q6PFZ6","H3BL37"
"Q80XR2","H3BL44;Q69ZL4;Q3TVY6;Q3UZR5;Q80XR2;H3BIX7;H3BLI6","H3BL44"
"Q60954","H3BLB6;Q60954;Q60954-2;A0A0A0MQB8;Q60954-3;V9GXB5;Q3UJ00","H3BLB6"
"Q6DIC0","H3BLH0;F2Z4A9;Q6DIC0;H3BJK2;Q3UHL2;E9QAB8;Q7TND4;Q8R1W7","H3BLH0"
"Q811I0","V9GX21;H3BLL2;Q811I0;H3BJP9;H3BK16","V9GX21"
"Q00560","Q6PDI9;H6WCS3;Q00560;V9GX00;Q3UQA0","Q6PDI9"
"Q811D0","H7BWY4;Q811D0;Q3UP61;E9Q9H0;D3Z3B8","H7BWY4"
"H7BWY8","H7BWY8;Z4YL87","H7BWY8"
"Q4VGL6","H7BX02;Q4VGL6;Q3UT88","H7BX02"
"Q8BMZ5","H7BX14;Q8BMZ5;A0A0U1RPF7;Q8BMZ5-2;D3YY06;D3YWG5;D6RH65;D3YZ84","H7BX14"
"Q6W3F0","H7BX23;Q6W3F0;F6R2A2;Q6W3F0-3;Q6W3F0-2","H7BX23"
"Q6A065","H7BX26;Q6A065","H7BX26"
"P40224","H7BX38;P40224-1;P40224","H7BX38"
"P47934","H7BX88;P47934","H7BX88"
"Q6PDM2","H7BX95;Q6PDM2;Q6PDM2-3;Q6PDM2-2","H7BX95"
"Q9JHJ3","H9H9R4;Q9JHJ3;H3BKY1","H9H9R4"
"H9H9T1","H9H9T1;H3BLM7","H9H9T1"
"Q9QX47","H9KV00;Q9QX47-3;Q9QX47;H9KV15;H9KV01;Q9QX47-4","H9KV00"
"Q99JN2","H9KV05;Q99JN2;Q99JN2-2","H9KV05"
"Q4KWH5","I1E4X4;E0CY47;H3BKE1;A0A0A0MQM2;H3BKK4;I1E4X6;Q4KWH5-4;Q4KWH5-3;Q4KWH5-2;Q4KWH5","I1E4X4"
"Q9JI46","I1E4X7;Q9JI46;H3BLR8;B2KF67","I1E4X7"
"Q9D924","I3ITR1;Q9D924","I3ITR1"
"Q99J47","Z4YKT6;I7DM66;Q99J47-2;Q99J47","Z4YKT6"
"Q9DCD5","I7H459;Q9DCD5","I7H459"
"I7HJS5","I7HJS5","I7HJS5"
"Q8BP22","Z4YJZ2;J3KMP6;Q8BP22;F6VZK2","Z4YJZ2"
"J3QK52","J3QK52;Q3UZI6;Q8BHX6","J3QK52"
"Q80UU1","J3QM81;Q80UU1","J3QM81"
"J3QMK2","J3QMK2","J3QMK2"
"Q9CZ42","J3QMM7;K3W4M4;Q9CZ42-3;Q9CZ42;J3QN06","J3QMM7"
"Q8K2C1","Q8K2C1;Q3TJ22;J3QN89;Q3UJF9;Q3U9F0","Q8K2C1"
"Q99PN3","Q3UFX3;J3QN94;Q99PN3;B8JJ56;Q99PN3-2;B8JJ57;Q3TBW8","Q3UFX3"
"Q5I012","J3QNE8;Q5I012-3;Q5I012;Q99JV6;Q7TMR2","J3QNE8"
"J3QNH8","J3QNH8","J3QNH8"
"Q8BWG8","J3QNU6;Q8BWG8-2;Q8BWG8","J3QNU6"
"B7ZNG0","J3QNW9;E9QMU1;B7ZNG0;B7ZNG0-2","J3QNW9"
"Q0VG47","Q0VG47;J3QNY1;Q8BG05-2;Q6PFA7;B2RXM2;Q5U3M2;Q58E39","Q0VG47"
"Q9CQL7","J3QP80;Q9CQL7","J3QP80"
"Q6PR54","J7I1C3;Q6PR54-2;Q6PR54;Q6PR54-3","J7I1C3"
"Q9QZ85","J7NNX8;Q9QZ85","J7NNX8"
"Q60766","J7NUP1;Q60766-2;Q60766;Q5NCB5","J7NUP1"
"Q9ES89","Q8C089;Q3TSR0;K0J1C6;Q8C197;Q3TXF7;Q9ES89","Q8C089"
"P70380","Q6USQ6;Q2PMY2;K3W4N2;P70380;A0PJ18;Q80SS8","Q6USQ6"
"P18572","K3W4Q8;O55108;O55107;P18572-2;P18572;J3QP71","K3W4Q8"
"Q8BH60","K3W4Q9;Q8BH60-2;Q8BH60","K3W4Q9"
"Q9D8M7","K4DI61;Q9D8M7","K4DI61"
"Q5ND34","K4DI77;Q5ND34;Q5ND34-2;Q5ND34-3","K4DI77"
"P34152","K7Q751;P34152-3;P34152-4;P34152-2;P34152;P34152-6;P34152-5","K7Q751"
"P63001","Q8BPG5;K7Q7T7;Q3TLP8;P63001;Q9D859;Q8C4N8;Q14A12;P60764;Q05144;A2AC13;Q8QZS2","Q8BPG5"
"Q9QVP9","K7QD41;Q9QVP9;E9Q2A6;Q3UDE9;Q8C2G0","K7QD41"
"Q80SU7","L7N451;Q80SU7","L7N451"
"Q8VE11","L8AZD2;Q8VE11","L8AZD2"
"A2ASQ1","M0QWP1;Z4YK85;A2ASQ1-3;A2ASQ1-2;A2ASQ1;Q6PCM6;Q5EBX5","M0QWP1"
"Q8CGI1","M0QWZ1;Q8CGI1","M0QWZ1"
"P15208","M4TKR7;P15208","M4TKR7"
"P67871","N0E4C0;P67871;N0E4C5;N0E463;G3UXG7;G3UZJ5;G3UZA4;N0E462;G3UZX4","N0E4C0"
"O08528","O08528","O08528"
"O08529","O08529;Q3U3A8;Q3U8S5;Q8BPV9;Q8R486","O08529"
"O08532","O08532-3;Q14BH8;O08532-2;O08532-4;O08532;E9Q1X8;O08532-5","O08532-3"
"O08539","Q6P1B9;O08539;O08539-2","Q6P1B9"
"O08543","O08543;O08543-2","O08543"
"O08547","O08547;E9Q6R3;Q3UZ06","O08547"
"O08553","O08553","O08553"
"O08573","O08573-2;B1AQR8;G3X9T7;O08573-3;O08573","O08573-2"
"O08582","O08582","O08582"
"O08583","O08583;O08583-2","O08583"
"O08599","O08599;O08599-2","O08599"
"O08600","Q3UN47;O08600","Q3UN47"
"O08648","Q8K4X6;O08648-2;O08648;Q80U64;Q3UZV9","Q8K4X6"
"O08663","Q58E65;Q3UI33;O08663;Q3TMN1","Q58E65"
"O08664","O08664;A0A0U1RNX8","O08664"
"O08688","Q3U2P3;Q3TPL4;O08688;Q3TDS7","Q3U2P3"
"O08715","O08715;O08715-4;O08715-6;O08715-2;O08715-5;O08715-3","O08715"
"O08734","O08734;Q91WX5","O08734"
"O08736","O08736;Q8BSX6;Q6B836;E9Q575;Q6B837","O08736"
"O08738","Q99M47;Q3TPJ9;O08738;Q9D089","Q99M47"
"O08746","O08746;Q569V0;A0A0A0MQM7;O08746-2;Q99K64;Q3TQ80;Q8C435","O08746"
"O08749","O08749;Q3TIE8","O08749"
"O08759","O08759;O08759-2;O08759-3","O08759"
"O08795","O08795-2;Q3U518;O08795;Q3TWG2","O08795-2"
"O08796","Q8CEC8;Q8BNP6;O08796;Q7TPC7;Q3UWZ1","Q8CEC8"
"O08797","O08797","O08797"
"O08800","O08800;Q3UFM1;Q8C871","O08800"
"O08804","O08804;Q3TAM4;F7B9A0","O08804"
"O08807","O08807;B1AZS9","O08807"
"O08810","Q543F1;O08810;Q3U5Q3;Q3TMY8;Q6A0E3;Q7TMX4","Q543F1"
"O08832","O08832","O08832"
"O08848","Q80W12;Q3TJ75;O08848;Q8R562","Q80W12"
"O08856","O08856","O08856"
"O08908","O08908;Q3UK33","O08908"
"O08911","O08911","O08911"
"O08912","O08912;Q3UFE4","O08912"
"O08915","O08915;D3YW40","O08915"
"O08917","Q540I4;O08917;Q3TJS0;G3UYU4","Q540I4"
"O08919","Q3UH86;O08919","Q3UH86"
"O08967","Q922J4;Q3TXK1;Q5DTF5;O08967;G5E8Q4;Q8CBE4;Q3TGW1","Q922J4"
"O08970","Q3V1F5;O08970;Q3TAP8;O08970-3;O08970-2;A0A0G2JDW8","Q3V1F5"
"O08989","Q3TPX5;O08989;D3Z2V6","Q3TPX5"
"O08992","Q3TWV1;Q3TMX0;O88601;Q3UBE4;Q3UB97;Q3U724;O08992;Q3UC68;Q3TXC7;Q3U6J5;Q3U902;Q3TET7;A2AKJ9;A2AKJ6;H3BLG5;Q3U6Q3","Q3TWV1"
"O08997","O08997","O08997"
"O09005","O09005","O09005"
"O09012-2","O09012-2","O09012-2"
"O09061","Q6RI64;O09061","Q6RI64"
"O09106","Q58E49;O09106;D3YYI8","Q58E49"
"O09110","Q5SWN9;Q3UDI2;Q3TX82;O09110;Q3TLX7;Q3TJG7;O09110-2","Q5SWN9"
"O09111","Q4VBC9;O09111","Q4VBC9"
"O09131","O09131","O09131"
"Q61069","Q3UQH7;O09135;Q61069;Q8R4E5;Q810L6;E9Q722","Q3UQH7"
"O09159","Q3TBM1;O09159","Q3TBM1"
"O09164","Q542X9;O88592;O09164;Q64466;Q3UM12","Q542X9"
"O09172","Q4FJZ6;Q3T9P2;O09172;H3BJA3;A0A0G2JDI4","Q4FJZ6"
"O09174","Q91YQ8;O09174;Q3TUS8","Q91YQ8"
"O35071","O35071;E9Q9B0;Q8VI89;Q6A011","O35071"
"O35074","O35074;Q8BXC0","O35074"
"O35075","O35075","O35075"
"O35114","O35114;Q3TCS7","O35114"
"O35126","O35126;D3YYE6","O35126"
"O35127","O35127","O35127"
"O35129","Q3V235;O35129","Q3V235"
"O35130","Q542P8;O35130","Q542P8"
"O35134","Q3UHI3;O35134;Q8BNM6;Q3TUG2;Q3TU49;Q80Y46;Q05DK4;Q05BP7;Q8C2X2","Q3UHI3"
"O35215","Q3UNI8;O35215;G3UZN1","Q3UNI8"
"O35218","O35218;Q3US33;Q3UGU6","O35218"
"Q3ULG4","Q3ULG4;O35226-2;O35226-3;O35226-5","Q3ULG4"
"O35233","O35233","O35233"
"O35239","Q2M4G8;O35239","Q2M4G8"
"O35242","O35242;Q8C7M6","O35242"
"O35245","O35245-3;O35245;O35245-5;O35245-4;O35245-2","O35245-3"
"O35286","Q3UKJ6;Q3TFE5;O35286;Q497W9;Q3UDX4;A0A0G2JG10","Q3UKJ6"
"O35295","O35295","O35295"
"O35309","Q3UJ82;O35309;Q4FJP2","Q3UJ82"
"O35317","O35317-2;O35317","O35317-2"
"O35326","Q9D8S5;O35326;Q5U448","Q9D8S5"
"O35344","Q543M7;O35344;Q9CT07","Q543M7"
"O35345","Q8BH30;O35345;Q4FJZ2","Q8BH30"
"O35350","Q80Y25;Q3TI07;O35350;Q8C2J1;Q3UDG8;Q3TB79;Q3UF24","Q80Y25"
"O35381","O35381;D3Z7M9;D3YYE1;F6UFG6","O35381"
"O35382","O35382;Q8CA11;Q8CEG7;Q8C391","O35382"
"O35405","O35405","O35405"
"O35435","O35435;Q8BMJ0;E9Q1V3","O35435"
"O35459","O35459;F7B227","O35459"
"O35465-2","O35465-2","O35465-2"
"O35495","O35495;O35495-3;Q6NVF8;E9PVC7;O35495-2;Q8BFX6;Q8C411;Q8BN81;Q8BQ67;Q9D4N7","O35495"
"O35551","O35551;O35551-6;O35551-3;O35551-5;J3QJV7;O35551-4","O35551"
"O35566","O35566;Q921J7;A0A1B0GSK8","O35566"
"O35593","O35593;Q3UD26;Q9CSU2","O35593"
"O35594","O35594","O35594"
"O35598","O35598","O35598"
"O35604","Q7TMD4;O35604;Q3U2B2","Q7TMD4"
"O35607","O35607;Q3UG09;Q3UER5","O35607"
"O35615","O35615","O35615"
"O35621","Q545Q8;O35621;Q9D6D9;Q91W01","Q545Q8"
"O35623","Q8BNZ1;O35623","Q8BNZ1"
"O35639","Q8C1X9;Q3U737;O35639;Q3TLP4;Q3TFK4","Q8C1X9"
"O35640","O35640;Q921D0","O35640"
"O35643","Q5SVG5;Q5SVG4;O35643;Q3U1K9;Q3TVN4","Q5SVG5"
"O35648","Q9D046;Q9CYN1;Q545L8;O35648","Q9D046"
"O35657","Q3UL64;O35657;Q7TSW3","Q3UL64"
"O35664","O35664;Q3UCC3;Q8VHN0","O35664"
"O35682","Q0VE46;O35682","Q0VE46"
"O35683","Q545K0;O35683","Q545K0"
"O35685","O35685","O35685"
"O35691","Q3TUQ5;O35691","Q3TUQ5"
"O35704","Q3V3Z5;Q3TTW4;O35704;Q8C295;Q3TST8;Q3V3A0","Q3V3Z5"
"O35737","Q811L7;Q8C2Q7;O35737","Q811L7"
"O35841","O35841","O35841"
"Q64373","Q9QWX2;Q5HZH3;Q3T9W4;O35843;Q64373-3;Q64373-4;Q64373;A2AHX9;Q99N35;Q99N36;Q64373-2;A2AHX8","Q9QWX2"
"O35855","Q3ULU3;O35855;O88374;A0A1B0GX27;Q8CAX1","Q3ULU3"
"O35857","Q8R3X4;O35857","Q8R3X4"
"O35864","O35864;Q3V0K7","O35864"
"O35874","Q8BXT5;Q3UTP8;Q3US35;O35874;Q9ESU8;Q5SSP3","Q8BXT5"
"O35887","Q3TUF3;O35887;Q3UG11;Q3TQD1;G3V004;G3UWR0;G3UWV3","Q3TUF3"
"O35900","Q3U9X2;O35900;Q9ES84;O35901;Q9EP83","Q3U9X2"
"O35914","O35914;F8VPY0","O35914"
"O35943","Q6PDS4;Q3UG34;Q3TV21;O35943","Q6PDS4"
"O35954","O35954","O35954"
"O35955","Q3UNP9;O35955;Q4FJX8","Q3UNP9"
"O35963","Q3TCY0;Q0PD21;Q3TQ93;O35963","Q3TCY0"
"O35969","O35969;O35969-2","O35969"
"O35972","O35972","O35972"
"O35988","Q3UKZ1;Q3U5S6;O35988","Q3UKZ1"
"O54692","O54692","O54692"
"O54724","O54724","O54724"
"O54734","Q3UC51;O54734;Q3UG68","Q3UC51"
"O88325","O88325;O54752","O88325"
"O54774","O54774;Q3U237;Q3UR54;Q8CGH7;Q05CQ3","O54774"
"O54782","O54782;Q3TND6;F6TMZ3","O54782"
"O54784","Q05A21;O54784","Q05A21"
"O54785","O54785;Q5NC03;O54785-3;O54785-2","O54785"
"O54825","O54825;Q543N4","O54825"
"O54833","Q545V8;O54833;Q8BPF9;A0A1D5RM74;A0A1D5RLE4","Q545V8"
"O54890","O54890","O54890"
"O54910","Q3U9Q0;O54910;Q8C2I2","Q3U9Q0"
"O54941","O54941","O54941"
"O54946","O54946;A0A0G2JER9;Q9DAN5;G3X8S5","O54946"
"O54950","Q3TWR3;O54950;Q2VPC9","Q3TWR3"
"O54962","O54962","O54962"
"O54965","Q3TJV7;O54965;Q3UTG4;Q8CB78;O54965-2;Q8C4F9","Q3TJV7"
"O54983","Q3UPX0;O54983","Q3UPX0"
"O54984","O54984;Q8VEI6;Q8C1Q1","O54984"
"O54998","Q3UU11;O54998;H3BJI5","Q3UU11"
"O55013","Q3U9K9;O55013","Q3U9K9"
"O55022","Q3TFP8;Q3TXU8;Q3TH84;O55022","Q3TFP8"
"O55029","O55029","O55029"
"O55033","O55033;Q8BQ28","O55033"
"O55057","Q3URU9;Q3TDQ8;O55057;M0QWG6","Q3URU9"
"O55091","O55091","O55091"
"O55106","O55106;F8WH41;Q3UWX9;Q8BKL4","O55106"
"O55125","Q5SVF7;O55125;Q3UGS1;Q5SVG6","Q5SVF7"
"O55126","Q7TMG8;Q3TD78;O55126","Q7TMG8"
"O55135","Q545K4;Q3UA13;Q3U818;O55135;Q9R071;Q3UBJ6;Q3U740","Q545K4"
"O55137","Q99L15;O55137","Q99L15"
"O55142","Q8BQV7;Q6ZWX1;O55142;Q9DC85","Q8BQV7"
"O55143","O55143;Q5DTI2;O55143-2;O54994","O55143"
"O55187","O55187-2;O55187;Q3U240","O55187-2"
"O55201","O55201;O55201-2","O55201"
"O55222","O55222;D3YZA5","O55222"
"O55229","Q54AG5;O55229;Q6NVC1","Q54AG5"
"O55234","O55234","O55234"
"O55236","Q3UCK1;Q3UA94;O55236;Q9DCC1;Q3TUK6","Q3UCK1"
"O55239","O55239;D3YX59","O55239"
"O70152","O70152;A2BDX2","O70152"
"O70172","Q9CZS7;Q544E3;O70172;F6RJE8","Q9CZS7"
"O70194","O70194","O70194"
"O70251","O70251;A0A087WS46","O70251"
"O70252","Q544R7;Q3U6W4;O70252;D3YX62","Q544R7"
"O70274","O70274;Q3UXF9","O70274"
"O70279","Q3UQ85;Q3UFM6;O70279","Q3UQ85"
"O70281","Q4FK50;O70281","Q4FK50"
"O70293","O70296;O70293-2;Q3UK88;Q9EP84;Q792R0;O70293;Q3TTW2;Q9EPB9","O70296"
"O70309","Q6PE70;O70309;G5E8F8;O70309-2","Q6PE70"
"O70310","Q3UJC3;O70310","Q3UJC3"
"O70318","O70318;B6ZHD0;Q80UE3;Q3UNQ6;Q811B2;B6ZHC6;Q8C928;Q8CGJ6","O70318"
"O70326","Q3TNY7;Q3UY25;O70326","Q3TNY7"
"O70378","Q3TPU5;O70378;Q8C988;Q3TTC9;M0QWY0;M0QWP2","Q3TPU5"
"O70400","Q3TZ17;O70400","Q3TZ17"
"O70421","O70421","O70421"
"O70423","O70423;O70423-2;A2A4I8","O70423"
"O70433","Q543D7;O70433","Q543D7"
"O70435","Q9DCD8;Q58EV4;O70435;E0CX62;Q3TEL1","Q9DCD8"
"O70439","Q8BH40;O70439;Q9JMJ6;Q9DCE1","Q8BH40"
"O70456","Q9JJ20;O70456","Q9JJ20"
"O70475","Q3TS38;O70475;Q3UIZ1;Q3TJE8;Q3TJ71;Q3TI06","Q3TS38"
"O70481","O70481;Q3TKQ2;Q497M7","O70481"
"O70494","O70494;Q2M4I5;O70494-3;O70494-2","O70494"
"O70496","Q6RUT9;O70496;E9PYL4","Q6RUT9"
"O70503","Q0VGQ1;O70503","Q0VGQ1"
"O70551","Q3UB06;O70551;Q3US65;Q3TTI6","Q3UB06"
"P62264","O70569;P62264;Q3UJS5;D3YVF4;D3Z7I1","O70569"
"O70572","O70572;Q8C6H6","O70572"
"O70579","O70579","O70579"
"O70583","O70583-2;O70583;B1AV01;O70583-3;Q3UXC7","O70583-2"
"O70589-3","O70589-3;A0A067XG53","O70589-3"
"O70591","O70591;F8WJ30","O70591"
"P01899","O78207;W5XQG0;Q792Z7;P01899;Q31167;Q31168;O78206;Q3KQJ3;Q8R3Y0;P01897;K7X379","O78207"
"O88271","O88271","O88271"
"O88322","Q3TPN0;O88322;Q8CFA3;Q3US45;Q8R5G0;Q8C6Z2","Q3TPN0"
"O88327","O88327","O88327"
"O88342","Q3TJY2;O88342;Q3TE06;Q9DC08;Q9DBM8;Q80ZI9;Q3U136;Q3TNK2","Q3TJY2"
"O88343","O88343;A7E1Z5;E1AWU4;O88343-2;E3VWA1;A2VDF7;E9Q8N8","O88343"
"O88662","O88355;Q8BPC2;Q8CGC1;Q548I4;O88662","O88355"
"O88413","O88413","O88413"
"O88428","O88428;Q9QYS0","O88428"
"O88441","Q3TI40;O88441;Q8C454;Q3TI19;Q2M4G1","Q3TI40"
"O88477","O88477;A0A0H3XWX3","O88477"
"O88512","Q3UHW6;O88512;Q3U9D1","Q3UHW6"
"O88520","Q8R378;O88520","Q8R378"
"O88531","Q3TEL0;Q3U6W3;Q3U6J9;Q8VBX5;O88531;Q3UB92;Q3TAR8","Q3TEL0"
"O88532","O88532;B2RUG7","O88532"
"O88543","Q3UQL2;O88543;Q8BX58","Q3UQL2"
"O88544","Q14AI7;O88544;Q3TIJ1;F6QTS1;D3YV99;D3Z1R9","Q14AI7"
"O88569","O88569;O88569-2;B7ZP22","O88569"
"O88569-3","O88569-3","O88569-3"
"O88572","O88572;A0A0R4J0A9","O88572"
"O88574","O88574","O88574"
"O88587","O88587-2;O88587","O88587-2"
"O88597","O88597;E9PYD6","O88597"
"O88630","O88630;Q80UU0","O88630"
"O88632","O88632-2;O88632;O54948","O88632-2"
"O88653","Q542I7;Q3TX23;O88653;A0A0G2JGQ3","Q542I7"
"O88665","O88665","O88665"
"O88668","O88668;J3QP41","O88668"
"O88673","O88673;R4I4W1","O88673"
"O88696","Q3UGW4;O88696;Q8CF81","Q3UGW4"
"O88736","O88736;Q8C5N9","O88736"
"O88745","Q543T5;O88745","Q543T5"
"O88746","Q561M4;O88746;Q3UDC3","Q561M4"
"O88792","O88792","O88792"
"O88796","O88796;Q3TF81;Q6P6M0;Q8K238","O88796"
