"Phosphosite","Uniprot_ID","Protein_names","Gene_names","pVal","phase","peak.shape","period","X1.KO1","X2.KO1","X3.KO1","X4.KO1","X5.KO1","X6.KO1","X7.KO1","X8.KO1","X9.KO2","X10.KO2","X11.KO2","missing_data","X13.KO2","X14.KO2","X15.KO2","X16.KO2","X17.KO3","X18.KO3","X19.KO3","X20.KO3","X21.KO3","X22.KO3","X23.KO3","X24.KO3"
"Q8BH74_S87___1","Q8BH74","Nuclear pore complex protein Nup107","Nup107",0.0204159387055844,21,9,24,55890.8512702003,52125.4885654875,55372.2372712064,55325.3041511183,57747.8759165508,56614.839874467,61512.8925305002,52070.3013018523,55526.2851457456,50044.973602741,52460.547646087,54599.5673899234,56647.5777638652,58781.3389136863,59215.3958450852,62197.8228536746,56862.9039190418,60106.3193985199,57251.4929672523,56716.4539185968,51409.5163953869,58990.6179424362,58584.4935697105,59591.4347105982
"Q8BHL3_S129___1","Q8BHL3","TBC1 domain family member 10B","Tbc1d10b",0.0340265645093073,15,12,24,19694.8710337013,20066.0845436902,19598.5170408586,19710.3619048074,22481.8876601025,22084.8097741325,22442.1205406724,19220.3002178044,17714.4247823223,18516.6882961995,20095.5214483173,22172.6426064218,24217.6348363596,23314.0048331516,20521.8854366801,21460.1216382328,22825.0989094248,24097.7579909416,25255.845483072,28288.7612098627,25483.7545773578,29219.2509454169,24649.0945122824,25074.8528386235
"Q8BTI8_S1269___1","Q8BTI8","Serine/arginine repetitive matrix protein 2","Srrm2",0.0300903110383405,24,6,24,106254.196225845,110186.309851161,107654.045958118,117686.156053738,118369.375334804,112571.617952223,114153.430149312,122953.76392533,104617.875480766,115113.717593484,118462.121440551,123614.794646686,128700.828216719,122610.242265162,118671.566221232,125964.958072746,125536.197918212,112491.744971406,116013.553724141,122697.533990282,124722.373070383,145286.981106533,125426.921780476,129800.435624905
"Q8BTI8_S2084___1","Q8BTI8","Serine/arginine repetitive matrix protein 2","Srrm2",0.00531445660177571,18,15,24,40412.2628639725,39303.2299997313,38384.0973636997,41909.1512278724,42306.8478884771,42559.359488499,42519.5739423976,43813.5701279826,41537.0622944686,44240.5014784555,42077.2832108073,43786.3252225179,45472.8299195657,43952.5591704701,51788.3242411119,48686.8709848503,44763.2173595533,34458.0630284338,37413.4541928726,45302.0523553521,47306.5267035032,59145.2549270843,41697.6350487171,51845.0043909662
"Q8BTI8_S2075___1","Q8BTI8","Serine/arginine repetitive matrix protein 2","Srrm2",0.023541420889481,15,15,24,117191.65693841,115954.850089519,115237.957086932,120919.631828,123329.083331517,112322.282237496,113477.786556832,116179.002683198,112263.969875644,99002.9441452505,117883.356759977,115462.026329047,113044.957713732,117296.423482963,123127.170381182,121329.565552539,116322.881171532,105570.25959932,116084.063823535,119552.553011154,126908.270674132,146130.534024568,128540.291317855,128887.937409655
"Q8BVU0_S324___1","Q8BVU0","Leucine-rich repeat and calponin homology domain-containing protein 3","Lrch3",0.0396979555152976,18,12,24,34466.2732988286,31518.8760204847,33872.1451269155,37816.7895686724,36518.7459325394,38455.1914676268,37702.4641627952,33922.9328891575,33126.2073679877,35008.8027469054,34197.8505933382,35479.8875970384,36753.6684051459,35505.8766642149,37757.0418740325,39288.680451071,37311.1226807404,36554.483598194,37080.7176701265,38931.3692909282,38515.7014870627,45969.2654179564,36307.9632962619,43543.2542969344
"Q8C052_S684___1","Q8C052","Microtubule-associated protein 1S;MAP1S heavy chain;MAP1S light chain","Map1s",0.0256853227854302,3,18,24,68866.8109848855,69748.2226057017,65713.3139812064,61776.8404536483,61572.8310312471,58845.782065699,61639.5272108873,56433.7107324023,63754.3794810077,67422.2908274026,62370.3981797566,59050.5822252842,55832.9602078199,60663.17759167,55962.4309400285,58710.099303237,58317.0380049892,56203.5494230506,57921.3163692062,56238.144535972,54674.7694477546,56177.4989206604,53248.6680542724,59259.8767814016
"Q8C2Q3_S582___1","Q8C2Q3","RNA-binding protein 14","Rbm14",0.0026447923761572,21,9,24,69663.3605972478,66483.1870230332,70264.4042105845,74805.5187818676,70598.728009043,75356.5878503452,75641.7497480654,73104.6593823069,74308.3478757606,71601.9309635698,75107.5549563473,75843.3675967994,76558.1602123952,71321.2935722946,78960.9286134279,87291.9828808728,82394.3659614558,72058.7389064622,72692.816076168,75328.1189251334,83837.3868117202,99396.1327972636,88253.4385138245,77411.6424280816
"Q8CH25-2_S534___1","Q8CH25-2","SAFB-like transcription modulator","Sltm",0.0347332366162286,15,12,24,84612.4576463637,88530.3239636612,85479.0571313688,92436.2832476726,93767.5607640601,85547.0881453309,92349.0618736386,92717.6398055072,84636.0379287511,104289.087929915,92301.2960878162,97586.9988448471,102491.154798156,108526.957012678,94160.2664374561,96286.8148151525,79405.36874878,76401.7483205713,86361.1141893604,85509.2834361509,90275.7299356447,92654.8358716904,79523.2343422173,87762.1511683023
"Q8CIJ3_S68___1","Q8CIJ3","Eukaryotic translation initiation factor 3 subunit B","Eif3b",0.0374606062631374,18,12,24,5353.50542730164,5428.27935935911,7956.75834561359,6292.11220822868,6102.71743365374,8578.55220286669,8514.00854178398,6681.12673189624,8781.80647065325,7546.15689310417,8185.56126628377,9480.051746041,10744.4224817423,9175.69056831871,7995.67550725388,10157.8141830841,6096.70476319861,5831.54699071301,6089.28180771428,6408.00406135891,6661.63159091845,8285.0331665571,6683.60693270286,6890.96336845991
"Q8CIN4_S141___1","Q8CIN4","Serine/threonine-protein kinase PAK 2;PAK-2p27;PAK-2p34","Pak2",0.0431899996954131,15,9,24,375351.433395683,398436.586044851,396942.384758354,361662.477203653,430753.432598557,368339.827261972,455880.801987618,349683.691486084,383516.478874184,327147.055609098,384383.997925902,416148.282203807,446883.644848612,360764.092427677,442477.925568038,339946.939814326,392443.136041485,385671.891691377,400058.951933281,405175.147863657,375246.22289207,395410.807803287,405919.904852624,373843.870391801
"Q8K1N2-2_S534___1","Q8K1N2-2","Pleckstrin homology-like domain family B member 2","Phldb2",0.000389121307828349,24,18,24,41608.7861468297,43736.8076162422,37794.3914821815,42314.0886277255,39828.2014321061,41456.0459981037,44427.5813885954,45505.8211933261,53501.1751434951,46333.0092583828,43928.4597362787,42936.1017466772,41978.8211877404,35694.0770744325,52232.0272047902,51408.3040488968,43541.2779725382,43790.2537569257,36958.0799081503,42453.4346769668,41581.7068578876,39176.1041243027,47579.9022048503,49076.6077386477
"Q8K1N2-2_S73___1","Q8K1N2-2","Pleckstrin homology-like domain family B member 2","Phldb2",0.000655544236939408,12,15,24,14504.6205394241,18460.4812471056,13103.2582183768,19736.5659269286,16393.5920036728,18309.2136160132,15995.0191208726,14136.7119273236,16115.9059109408,17028.0641021181,17192.3059268021,18432.9812168248,19630.4290768278,18747.0955084563,17593.2443192692,17392.8247002645,14727.4287824116,17720.7960859951,19219.7256085967,19007.3706111589,16651.8105389821,17017.8752842775,16863.3940935033,15714.5978722443
"Q8K382_S520___1","Q8K382","DENN domain-containing protein 1A","Dennd1a;mKIAA1608",0.00132769420436529,6,12,24,13198.5251274341,17522.1316844693,11691.8945856575,13231.5084329229,13955.7321807614,13716.5573078496,12713.0231546101,14809.4634582385,15836.47862643,15566.2752977557,15548.7665445524,15366.130041868,15206.8520243639,14770.1080502186,15269.277901956,14686.9764894024,15880.7533085479,17231.4545935745,16594.1270090186,16209.7896198377,14788.7122399197,11072.1108020574,14072.4741463458,17185.0659553209
"Q8N7N5_S124___1","Q8N7N5","DDB1- and CUL4-associated factor 8","Dcaf8",0.0253608306087602,12,15,24,41520.844037429,38457.6967561837,38332.1539266883,43383.6728600502,43086.4113218725,38834.2213120419,44541.3876593632,42776.2809867962,29143.3599485672,49141.9960656129,39729.5632620482,46954.8358641422,53986.0080971656,42922.7598687092,45825.8479704077,42557.4711903204,38003.9443298802,43193.4961134254,40908.0824490613,46264.0543650035,40370.4033477352,44308.9960565331,39086.7584366984,40274.2321084149
"Q91V35_S180___1","Q91V35","Receptor-type tyrosine-protein phosphatase;Receptor-type tyrosine-protein phosphatase alpha","Ptpra",0.00182949515517186,6,9,24,32030.0292331184,33742.7251979604,24823.5890971402,25650.6899371232,27257.7553682408,28993.4815866441,32653.3255293661,29960.8632675071,37594.5078420882,35540.9640832977,29122.4029916035,28184.7137841294,27308.7961813343,27221.2989545109,27937.3109978635,23487.0589839969,49523.0458317379,90144.3906652554,50976.9617782656,35930.9703175523,22854.8197180278,23853.5817892002,41793.9597121405,33607.2410662358
"Q91V98_S754___1","Q91V98","Endosialin","Cd248",0.000207286491799697,24,9,24,98359.1950576739,108474.398950569,100896.287761808,102741.514295016,100972.114302453,109310.47859449,102990.666423305,110922.254468129,116299.014903894,121670.551307833,105371.010645466,106350.352650414,107312.021420552,102872.494797517,117990.799129603,123473.058894714,107723.877338534,97599.088899427,88654.3636011542,105706.457057043,107257.571344935,117985.635691471,111986.194712541,134034.041130177
"Q91WT4_S112___1","Q91WT4","DnaJ homolog subfamily C member 17","Dnajc17",0.0236644322676273,9,15,24,19521.7474933313,18680.1212293906,21006.5694629157,17297.0837351892,17414.0487776459,17031.1290788677,15320.7786218974,18485.2458908358,17845.9706040946,16443.9462650621,19455.8743688921,19127.6840787992,18774.1670571735,13791.8001600462,13954.4372710622,16183.1729569828,20955.063179309,34449.0229698077,19982.7322329851,26931.2159377266,12300.123051902,18677.1084102516,22195.6046778176,10880.6789348758
"Q99J27_S42___1","Q99J27","Acetyl-coenzyme A transporter 1","Slc33a1",0.00986625671695442,12,9,24,41609.5175996784,44690.1348888979,45424.1812674524,48484.1478329299,42009.2447680763,41144.5447173294,37186.4413919353,48912.8481707846,44736.7036837667,52957.7694932069,48132.9165126751,47465.3950757109,46871.0796960063,52119.0603018401,43348.2513419702,45992.0750042791,40342.3788097927,46241.3377164343,46887.3292807099,48321.4960811247,44481.871202031,45567.9297975611,43809.3536040095,40108.9364787504
"Q99L43_S32___1","Q99L43","Phosphatidate cytidylyltransferase 2;Phosphatidate cytidylyltransferase","Cds2",0.0175264267116066,21,12,24,106295.113696985,117666.48904147,107446.900718373,115664.032095039,108634.115430897,114897.114445837,133038.803088475,116790.462037893,128737.435214796,142271.826795965,124630.793679269,125738.376311853,126791.3881972,139206.84513711,144627.902864123,134270.631667886,122704.2323713,122628.072477925,121124.661114394,119454.185754211,109077.081510172,137055.259298031,149930.846270824,131192.795539023
"Q99PT1_S24___1","Q99PT1","Rho GDP-dissociation inhibitor 1","Arhgdia",0.00195564681092402,21,6,24,35908.9159080978,41206.8349481892,39575.8329948284,38732.377454057,40566.440325311,42301.9057640852,45041.1306323181,41123.6004270427,34799.3014767999,39485.9807228881,37297.2206348356,41830.7553497875,46352.61267428,44401.4988022905,49227.2062577136,47012.9408453818,40456.6926616142,42510.0014976535,39617.1223899294,44857.4729900371,42831.1195980197,48511.6587357292,40881.3401282258,43743.3653733807
"Q9CX60_S63___1","Q9CX60","Protein LBH","Lbh",0.000911100737430633,3,15,24,46353.9061471605,43561.944898311,38926.9710530005,37331.2005555765,37565.4685264156,38306.3448820785,42447.2244845739,36901.2766295431,48486.9696428807,45589.196425806,40106.9110227101,41824.7222755638,43424.9338863057,34614.1069041416,45527.1494572229,45298.6581085255,43954.6020075502,43240.5735411907,39311.0945309455,37841.8439736645,37924.9106235354,39888.286685261,40858.138624621,38394.3800809577
"Q9CZH7_S94___1","Q9CZH7","Matrix-remodeling-associated protein 7","Mxra7",0.0407219997128181,18,9,24,58077.3038359869,61856.7034590103,61978.7912570528,66778.0571637058,60522.7803302411,68326.5904117675,62504.4977825016,70119.4486544437,52122.3150417331,90097.6969305656,61289.6222009463,61221.6054669595,61155.2803203209,68252.1722286407,50377.8794581395,61015.3559747507,60620.9496840849,54016.4122787161,65581.9784044677,66574.2899941407,94260.4208103867,68975.9973816283,61383.1772268998,59849.6876931718
"Q9CZH7_S79___1","Q9CZH7","Matrix-remodeling-associated protein 7","Mxra7",0.0291250065127405,15,12,24,41440.0240238593,42536.5328926654,45406.2125212341,42153.85083202,43359.4605366942,40846.6879951734,42814.2691198161,43504.2028556303,37758.7482336535,53269.9767664989,42106.8932996077,44343.8119772564,46508.081873277,47725.0094332572,41234.8589043332,42784.7920298538,40337.9832724327,43762.2962039952,46366.2530900047,48578.4648536631,53027.4886288761,49864.5850200214,45010.5353249743,45355.9697565193
"Q9D0L7_S43___1","Q9D0L7","Armadillo repeat-containing protein 10","Armc10",0.0181228654291147,24,15,24,470745.145775513,507601.274524158,441966.22881728,498333.688939901,452658.133172376,494583.605850899,510582.290687832,534808.492770609,508636.091839398,505565.365009682,495886.924005224,487347.461750877,479795.341736946,504610.557406709,472370.923518425,517123.738128369,483161.88809331,472838.570211075,487650.916702576,455362.569631735,471338.38426528,461886.815570538,482476.372146961,490139.535793955
"Q9D706_S429___1","Q9D706","RNA polymerase II-associated protein 3","Rpap3",0.0117309054009649,3,15,24,96602.330445742,100184.542004033,99197.5797703936,92629.6304138686,82570.1769431927,85516.6337307764,98188.9786935731,84730.9195632662,101021.714130722,91000.6609610204,89212.3400024569,88565.0035016992,87886.427522868,86349.1225462771,87487.0518623671,92021.9578177892,109005.593323059,111658.570917877,114821.762393449,107688.541859761,92421.1209904749,91924.3332938765,105268.417979755,89368.3421891946
"Q9DBC7_S83___1","Q9DBC7","cAMP-dependent protein kinase type I-alpha regulatory subunit;cAMP-dependent protein kinase type I-alpha regulatory subunit, N-terminally processed","Prkar1a",0.0136419866926716,24,6,24,565212.464956437,639073.943669271,606267.376710565,651833.591348179,656916.623457265,658382.268328984,612688.081118155,662177.852972497,626825.368348891,631753.339749807,628041.411801409,638387.592764211,648579.53813189,625128.653809307,685566.694271612,756019.624735804,649491.409939978,568674.838891895,639346.064537721,621225.66439871,712592.442630152,896970.240498748,704631.946037747,668827.590537433
"Q9DBR7_S445___1","Q9DBR7","Protein phosphatase 1 regulatory subunit 12A","Ppp1r12a",0.034129248928322,24,9,24,107274.511444753,116279.220485655,116087.79718179,132345.864036623,116057.811779427,116631.175624876,117811.142388045,124754.431559109,121926.108545845,125795.973323225,116622.60372757,120250.930854421,123825.427421389,121876.786303764,133392.462832188,149160.29645204,125813.374886158,115064.983785374,112600.3909692,133706.224022791,119825.290178513,158885.039437203,128021.538686008,133749.557134738
"Q9DBR7_S507___1","Q9DBR7","Protein phosphatase 1 regulatory subunit 12A","Ppp1r12a",0.000128942355842047,24,9,24,91884.1109854619,99639.8221822116,84198.1547789448,91584.59731143,86301.1336308101,93686.8328584239,91799.6081292496,95458.6923818103,84459.6545190328,94779.738996424,81046.8706064804,82636.7652079258,84198.5196733878,86245.1599239473,86591.9791440546,101364.475444112,94361.6317090485,85931.9059780226,84826.9907822931,83260.4991462845,85192.4115480003,102144.601080134,90395.2058568475,95224.0275082494
"Q9DBR7_S994___1","Q9DBR7","Protein phosphatase 1 regulatory subunit 12A","Ppp1r12a",0.0354151654569402,12,9,24,72792.7381672205,80942.3116038329,74461.0644131855,83856.9216772801,78888.8361757241,74264.83282728,60456.5122575512,73332.8138026619,74095.923757403,82279.0188596999,74561.8844179609,72062.2316634318,69576.1150913877,81258.9966279439,73874.5385273745,72842.5131236331,70633.6135528171,78032.4758285802,76298.4044111149,77024.1831482157,77425.5139092376,82501.9995467246,69422.5664889297,68493.906273883
"Q9DBR7_S666___1","Q9DBR7","Protein phosphatase 1 regulatory subunit 12A","Ppp1r12a",0.00100535253785449,24,9,24,36036.0823944149,38209.7554400015,36524.2729690321,39329.0107297375,38832.6301207549,38833.0775993114,43996.0004416588,43406.7478828181,42547.3238829031,44742.6166221793,36726.3187020639,36757.9717705966,36783.7266930967,35488.2603836367,44038.2729016574,46444.6635396686,36221.9364065685,38784.2297278335,32270.2868241979,41999.3639071466,39093.3578829799,36904.6448587093,43559.5538193111,49439.1046217831
"Q9DBS5_S590___1","Q9DBS5","Kinesin light chain 4","Klc4",0.0345115164894434,21,9,24,33424.614637941,32294.5400616129,31588.5854363146,33317.8037139312,36161.1778321622,32111.8557287159,35906.0222420205,34887.1851440922,35167.4520945538,29778.7941901955,32647.7925142095,32177.0280380901,31728.7371860094,30436.4423773844,35205.0114659147,35978.608077592,34829.3929534322,32476.5111882902,34949.0031501831,37327.1970720207,37673.054389428,40748.1610168113,40236.4814546139,38012.9555303827
