"uniprot","protein_names","gene_names","wt_1","wt_2","wt_3","wt_4","cko_1","cko_2","cko_3","cko_4"
"Q3UQ84","Threonine--tRNA ligase, mitochondrial","Tars2",1.11112261642331,1.05124321395413,1.06258911001436,1.11147664042452,1.11824708034212,1.08951441840666,1.00462282253596,1.18608608863125
"Q3UQN2","F-BAR domain only protein 2","Fcho2",1.04521861956815,1.01349019240905,1.05046796995848,1.01488021551918,1.03667671033448,1.03025420828152,1.0411681356082,1.00006443201531
"Q3UR70","Transforming growth factor-beta receptor-associated protein 1","Tgfbrap1",1.04058734715123,1.08982727429563,1.01481127373487,1.08374966967756,1.05946032478278,1.01837215057455,1.02539720519996,1.05524044139473
"Q3UR85","Myelin regulatory factor;Myelin regulatory factor, N-terminal;Myelin regulatory factor, C-terminal","Myrf",1.13306413418625,1.04618038127904,1.04612633968547,1.06328545580012,1.01401030119583,1.08158731027761,1.00517887100235,1.00940450847363
"Q3UR97","","Snx21",1.00058298789301,1.02644878246995,1.05102972095187,1.0645552282141,1.04537905233568,1.02741290493388,1.03926641778211,1.22527288694884
"Q3URD3","Sarcolemmal membrane-associated protein","Slmap",1.0052857478566,1.05371499651953,1.00066511910335,1.09573185535497,1.10101346862816,1.00132541465616,1.07916472857311,1.05956394497305
"Q3URD3","Sarcolemmal membrane-associated protein","Slmap",1.36490882043499,1.12046690520369,1.04700152220893,1.26009317889891,1.0022571400697,1.09175554701286,1.12337427028315,1.21580651251761
"Q3URE1","Acyl-CoA synthetase family member 3, mitochondrial","Acsf3",1.02987754261124,1.02907914240955,1.04373160528914,1.00932975279332,1.03767897364642,1.00912020335174,1.03402542197071,1.01772199460689
"Q3URQ0","Testis-expressed sequence 10 protein","Tex10",1.13217856725734,1.00281486597104,1.06149890000715,1.09168656985913,1.01662065077687,1.05379259871228,1.09412793905435,1.0240233007101
"Q3URS9","Coiled-coil domain-containing protein 51","Ccdc51",1.02172976842009,1.0312952420214,1.06363684961495,1.00766487811064,1.03292986919288,1.03799006549334,1.06682848292193,1.09110373645669
"Q3URU2","Paternally-expressed gene 3 protein","Peg3",1.03014116838202,1.00024973038366,1.08142994414359,1.20897766962259,1.01653021340866,1.02899303649459,1.15125289140802,1.07936662859068
"Q3USB7","Inactive phospholipase C-like protein 1","Plcl1",1.01172269595462,1.00886062668681,1.00947221376227,1.03340223465142,1.08453407418264,1.00444717943768,1.06412121887327,1.04280828016931
"Q3USH5","Splicing factor, suppressor of white-apricot homolog","Sfswap",1.05384801904996,1.02917684441462,1.04972902638551,1.02155476767548,1.02940151500393,1.00468675073272,1.10164290775623,1.04583433135936
"Q3USJ8","F-BAR and double SH3 domains protein 2","Fchsd2",1.02268437219725,1.0130007600754,1.04535031731431,1.07213263438941,1.00922100742048,1.02074353078632,1.0438219486315,1.05190152152386
"Q3USZ8","Deleted in autism protein 1 homolog","",1.16199107311003,1.00262493560562,1.02693369304496,1.00840098880204,1.04454617426053,1.02431853938261,1.03906187890559,1.05373866582646
"Q3UTJ2","Sorbin and SH3 domain-containing protein 2","Sorbs2",1.01147883508959,1.03984704465436,1.06075756096621,1.01203996609223,1.02454375209798,1.03455192534864,1.0237627122846,1.1114323942802
"Q3UTJ2","Sorbin and SH3 domain-containing protein 2","Sorbs2",1.15317338928135,1.06397479138112,1.06528276885292,1.44481962254481,1.29094007603912,1.16085109725437,1.10259052223662,1.72109315588786
"Q3UTQ7","PR domain zinc finger protein 10","Prdm10",1.04113566309992,1.04923680746625,1.0138875211842,1.18428257709527,1.0868410519227,1.08903363895989,1.04089782208682,1.05770864301131
"Q3UU96","Serine/threonine-protein kinase MRCK alpha","Cdc42bpa",1.01957679248319,1.0328310672209,1.03769693665518,1.00665756249485,1.02695436583017,1.00746787706801,1.03225850239947,1.00187710143049
"Q3UUG6","TBC1 domain family member 24","Tbc1d24",1.03929196949143,1.05404064332842,1.00223893931943,1.03526560543212,1.11527480542697,1.00480652657054,1.09846083911299,1.10556483464849
"Q3UUI3","Acyl-coenzyme A thioesterase THEM4","Them4",1.16834407560166,1.22672555795411,1.01939053923557,1.30449242227206,1.11597940961292,1.06226181706329,1.08132872838271,1.15495061648531
"Q3UUQ7","GPI inositol-deacylase","Pgap1",1.01945990000321,1.06528829104862,1.02251172285921,1.05394842524958,1.03356157745767,1.15207692781926,1.06188958604814,1.00017366224652
"Q3UUX7","Uncharacterized protein C4orf46 homolog","",1.29050266351905,1.03297537693846,1.05138186577248,1.01016540201609,1.19956260194394,1.0905839228621,1.35743005100811,1.07148911576941
"Q3UV16","Inositol 1,4,5-trisphosphate receptor-interacting protein-like 2","Itpripl2",1.16397462398562,1.14949740492988,1.06048143156574,1.02284435127085,1.03467202131112,1.09673572513543,1.07670694919909,1.13226647359374
"Q3UV17","Keratin, type II cytoskeletal 2 oral","Krt76",1.62891104052643,2.05767872868658,1.19265042397438,4.09618937200141,2.14932002082606,1.07838084644839,1.20257061216387,1.57645271173707
"Q3UV70","[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial","Pdp1",1.06030486317142,1.00229662431143,1.02165185573445,1.0088645640735,1.04472549241073,1.00853961919229,1.02753983209293,1.01661131600548
"Q3UVG3","Protein FAM91A1","Fam91a1",1.0448349586,1.00665474848473,1.00149620247353,1.04495851007763,1.04314260705812,1.00112368429349,1.00746827034862,1.02277482111336
"Q3UVK0","Endoplasmic reticulum metallopeptidase 1","Ermp1",1.03516239651864,1.02836866914419,1.09264537080276,1.01125778018055,1.01528933670358,1.05841864260732,1.02296341904993,1.00694545719515
"Q3UVL4","Vacuolar protein sorting-associated protein 51 homolog","Vps51",1.03383398837229,1.02409319623671,1.02081756488629,1.05979732424242,1.0132667499841,1.04554423481751,1.02742884391766,1.08887305690358
"Q3UW53","Protein Niban","Fam129a",1.04474185990273,1.03793190687043,1.08559227762633,1.00733168262922,1.03571936273201,1.00529005158765,1.05091317759848,1.02753633673765
"Q3UY34","Uncharacterized protein C12orf43 homolog","",1.10803281555551,1.10854335730309,1.08641761831371,1.04815764080659,1.07645925694027,1.07038708473568,1.01665675505046,1.00063310791487
"Q3UYI5","Ral guanine nucleotide dissociation stimulator-like 3","Rgl3",1.112229870575,1.08058054503133,1.03222550932554,1.02389064487326,1.15095865532108,1.11483566806315,1.1625348157754,1.312531571707
"Q3UYV9","Nuclear cap-binding protein subunit 1","Ncbp1",1.11093584415305,1.04615697803688,1.0162460210834,1.11922027586885,1.00488339690924,1.06342037148387,1.00541553726766,1.18998627336673
"Q3UZ01","RNA-binding protein 40","Rnpc3",1.01463262929441,1.11608152320613,1.03405291582208,1.11826736863008,1.07296268723554,1.10692514626624,1.05959682680995,1.05433818255197
"Q3UZ09","Complement C1r subcomponent-like protein","C1rl",1.02486508832957,1.13366381441442,1.02743419958016,1.02195926859691,1.17140477810291,1.07089602331021,1.04113959134854,1.22440367965806
"Q3UZ39","Leucine-rich repeat flightless-interacting protein 1","Lrrfip1",1.02381536114482,1.00931383796801,1.01807498065039,1.04674962222548,1.01400757608033,1.01992699433504,1.0223137124902,1.00060226154014
"Q3UZ39","Leucine-rich repeat flightless-interacting protein 1","Lrrfip1",1.05811220288908,1.00643012092633,1.06248697650502,1.01207324484806,1.01493405947659,1.12828271794478,1.04460319243563,1.1650286233916
"Q3V009","Transmembrane emp24 domain-containing protein 1","Tmed1",1.05486231282992,1.0453822593806,1.04577137873132,1.13209670365853,1.01919633725777,1.05609372807987,1.10764708272837,1.12889185778792
"Q3V038","Tetratricopeptide repeat protein 9A","Ttc9",1.00815707653736,1.03783691041607,1.03291861619717,1.0273692260597,1.01498733266423,1.04983529742126,1.03191686131205,1.05682886912457
"Q3V0C5","Ubiquitin carboxyl-terminal hydrolase 48","Usp48",1.09432581013979,1.03112712471929,1.03755584485974,1.03577317695654,1.13427228372957,1.00813709123786,1.08943332405896,1.1545392747854
"Q3V0J1","Transmembrane protein 237","Tmem237",1.05991332508617,1.00821510357243,1.01689494251145,1.01546314950849,1.0477719093136,1.01913275591528,1.01113298937241,1.05393569198894
"Q3V1G4","Olfactomedin-like protein 2B","Olfml2b",1.06074269337732,1.0798129887315,1.05907088102881,1.04314121052467,1.00097900584202,1.05061128284938,1.1218305245593,1.0045114403166
"Q3V1H1","Cytoskeleton-associated protein 2","Ckap2",1.00719702144621,1.1535428412132,1.0016186128795,1.06798345255247,1.00276540604444,1.04179885050899,1.02649781140541,1.00110361501837
"Q3V1L4","Cytosolic purine 5-nucleotidase","Nt5c2",1.00422626267923,1.01812560267895,1.03555161044687,1.07223912468467,1.00143546349563,1.0110556383968,1.01768742656876,1.05108802757903
"Q3V1L6","Myotubularin-related protein 11","Mtmr11",1.02435467980704,1.19811938732871,1.02687582258112,2.59486968733541,1.14134449967503,1.06825256963938,1.20137489109168,1.15581359290003
"Q3V1T4","Prolyl 3-hydroxylase 1","Lepre1",1.03229397895767,1.03992568028244,1.0099352723493,1.0214718762815,1.00868313098852,1.00409227106623,1.02264129545323,1.02854534526959
"Q3V1V3","ESF1 homolog","Esf1",1.04326792338609,1.16631973103925,1.12490959824484,1.05903712967168,1.0141460801825,1.03031036609055,1.02233883897988,1.15281443182808
"Q3V3Q7","Phosphofurin acidic cluster sorting protein 2","Pacs2",1.00129850102953,1.05338784374899,1.01592275010517,1.0324960724428,1.07592634560446,1.04686485778673,1.00273400176652,1.12437068462149
"Q3V3R1","Monofunctional C1-tetrahydrofolate synthase, mitochondrial","Mthfd1l",1.02507866187027,1.02920885902622,1.01217680864592,1.0379290257463,1.0563508109765,1.05003472440898,1.07338590230025,1.10229057787224
"Q3V3R4","Integrin alpha-1","Itga1",1.05354677302518,1.04829793325127,1.02221454044801,1.02240275768576,1.12304754314896,1.10187031041888,1.15084088120261,1.06233263439921
"Q3V4B5","COMM domain-containing protein 6","Commd6",1.06372541737419,1.0755154679691,1.00148578555127,1.02114699731592,1.03878222240685,1.01727873829262,1.00168617183745,1.01254512812305
"Q3ZK22","Vezatin","Vezt",1.09676004453369,1.10764951379727,1.05712547697104,1.10447111820103,1.03357606721057,1.1073658580155,1.14878131118468,1.02944433693668
"Q3ZT31","Sorting nexin-25","Snx25",1.00348166922681,1.00700008163857,1.12755312535789,1.01455553220695,1.02338141446771,1.03624303662484,1.11286341601677,1.12487764317595
"Q45VK7","Cytoplasmic dynein 2 heavy chain 1","Dync2h1",1.06191374680752,1.05836495416227,1.0220257198214,1.12355777305002,1.00982386989879,1.08126951973464,1.02097810097339,1.00498822092824
"Q497H0","AN1-type zinc finger protein 3","Zfand3",1.07447004444146,1.13377891454035,1.03167300091715,1.21071771958549,1.1012978741801,1.08693113129277,1.1415656462236,1.32756204716523
"Q497V5","S1 RNA-binding domain-containing protein 1","Srbd1",1.01633987296824,1.13094751822073,1.05266822688729,1.12140526325872,1.03404543438841,1.05851481162778,1.02449915135286,1.08166495032336
"Q499E4","Zinc finger protein DZIP1L","Dzip1l",1.07126395281732,1.0261340920339,1.06789876057692,1.08014426937881,1.13631934308237,1.02522410778987,1.079744021042,1.01627934136711
"Q499E6","Uncharacterized protein C1orf109 homolog","",1.01042048875394,1.18675839840107,1.07461565474353,1.18347802420793,1.25243558043447,1.0578419288752,1.07996031500612,1.16043432288771
"Q499X9","Methionine--tRNA ligase, mitochondrial","Mars2",1.11269437161346,1.34407688072254,1.22407439564105,1.17708519471465,1.18012546284251,1.05150763035709,1.13464420396872,1.00183502260245
"Q4FK66","Pre-mRNA-splicing factor 38A","Prpf38a",1.07231629460002,1.00017098809155,1.05028002458649,1.15702942061353,1.00803575021911,1.03592867729634,1.05807262051062,1.16390041558712
"Q4FZC9","Nesprin-3","Syne3",1.02040795720876,1.05483465557901,1.06833823102091,1.03600023549172,1.06938494302365,1.05864461088964,1.09994144885292,1.00783451437729
"Q4G0F8","Ubinuclein-1","Ubn1",1.04748041281014,1.22137815345464,1.09022814726314,1.43067484557921,1.46797166887862,1.31839568241719,1.00986418215893,1.13086580046391
"Q4JIM5","Abelson tyrosine-protein kinase 2","Abl2",1.02169316754968,1.06916357106753,1.07789681392583,1.08001166626091,1.01797339131134,1.00047790070284,1.10481434167946,1.03119798219048
"Q4KML4","Costars family protein ABRACL","Abracl",1.00479238167482,1.05260199346043,1.08805816947708,1.01671516652744,1.04614689055045,1.12756328692385,1.04595109357917,1.49088731542742
"Q4KMM3","Oxidation resistance protein 1","Oxr1",1.02545449574697,1.03670739420307,1.03220848028265,1.00373913416272,1.01093419176792,1.03376456847154,1.00760460253252,1.01939760319657
"Q4KWH5","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase eta-1","Plch1",1.09301641589012,1.02169924103098,1.02461273266717,1.0055135713544,1.21516607864283,1.08758943304885,1.03494040132769,1.13473600417131
"Q4LDD4","Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1","Arap1",1.02338999811535,1.03827706090238,1.0202875709513,1.01299383727951,1.06026449916301,1.03451693745122,1.02238835204424,1.08092157488322
"Q4PJX1","Protein odr-4 homolog","Odr4",1.02395015778251,1.01341343370291,1.00608635312982,1.03611377104474,1.0222035246379,1.026557750001,1.02666141309918,1.05619342188157
"Q4PZA2","Endothelin-converting enzyme 1","Ece1",1.10946040881007,1.0751448128196,1.0617325766634,1.02963947106372,1.02690684806313,1.0069640618883,1.01631651653959,1.06751339164624
"Q4U2R1","E3 ubiquitin-protein ligase HERC2","Herc2",1.02221617576649,1.03468804691062,1.00901053200492,1.11869967329463,1.0119192699179,1.09569851447336,1.31676318637817,1.04163282258757
"Q4VA53","Sister chromatid cohesion protein PDS5 homolog B","Pds5b",1.00579396323901,1.021723736153,1.03410762304298,1.00509297937953,1.02493316632946,1.07488430645657,1.03540369697926,1.13632467166954
"Q4VA55","PWWP domain-containing protein MUM1L1","Mum1l1",1.1948404160522,1.04404269817477,1.12406190757861,1.18621507743169,1.06446605517872,1.05453697084963,1.10817357455342,1.25611689196967
"Q4VAA2","Protein CDV3","Cdv3",1.01930052409695,1.01529885085863,1.00284584599439,1.02951281898528,1.06195807905594,1.0683501801303,1.02705627519774,1.00005662206256
"Q4VAA7","Sorting nexin-33","Snx33",1.07848975566488,1.016229980597,1.02100739719661,1.05711918713383,1.0375359027998,1.0293358770595,1.04459232729968,1.02262485077911
"Q4VAC9","Pleckstrin homology domain-containing family G member 3","Plekhg3",1.0244163973557,1.01871078983463,1.08940887142432,1.07374616887555,1.02174289867503,1.0197084713859,1.04799583538702,1.11085655803173
"Q4VAE3","Transmembrane protein 65","Tmem65",1.0188494895137,1.16112785654943,1.00044166966988,1.15116902392251,1.12885272567384,1.00903722367501,1.06641842933245,1.12204362532262
"Q4VBD2","Transmembrane anterior posterior transformation protein 1","Tapt1",1.07559616019786,1.10537804186456,1.10441763443798,1.02081932415788,1.06241741441036,1.0391319139284,1.15801134202072,1.02125014501461
"Q4VBE8","WD repeat-containing protein 18","Wdr18",1.00483396178178,1.03144282910088,1.04681245472549,1.06308707661874,1.00069863078117,1.01547324739077,1.0010294980661,1.10772109725406
"Q4VBF2","R3H domain-containing protein 4","R3hdm4",1.03026995106299,1.06822550304532,1.05592918913235,1.05390453737935,1.05439155463409,1.01944941276362,1.08409847100458,1.16216326002189
"Q4VC33","Macrophage erythroblast attacher","Maea",1.1033349784527,1.1131701709942,1.08195378938582,1.01097411342279,1.05313623446219,1.01590763670041,1.0376371725999,1.02390298108398
"Q501J2","Protein FAM173A","Fam173a",1.01505252866752,1.01745348774061,1.22704711024207,1.0180493947765,1.01242189785777,1.15485034815037,1.01273966935631,1.15505316741613
"Q501J6","Probable ATP-dependent RNA helicase DDX17","Ddx17",1.03963165018164,1.03523902101711,1.04571099622022,1.00678093077207,1.00680216118748,1.04162107336634,1.0099858995323,1.03955331039135
"Q501J7","Phosphatase and actin regulator 4","Phactr4",1.01729315615857,1.04895278734744,1.02793390477436,1.10731152095712,1.09964345514942,1.06887375117753,1.02974346267361,1.01009270693984
"Q501P1","Fibulin-7","Fbln7",1.13258054186812,1.42040825135407,1.13187606740884,1.54963087791525,1.24152997658505,1.05107113307723,1.0038302778131,1.35430736166463
"Q505B7","Protein archease","Zbtb8os",1.06148364302327,1.00176806272594,1.00666786247632,1.00603048963761,1.04295838738852,1.07998430941368,1.02024135684293,1.0007323154021
"Q505D1","Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A","Ankrd28",1.10628920733039,1.23101573762488,1.0598731792208,1.06726927911229,1.04439477711723,1.12381565583933,1.08717881268296,1.06628843943316
"Q505D7","Optic atrophy 3 protein homolog","Opa3",1.17147457553219,1.0457750481351,1.03689454992506,1.17713984998162,1.16630981759001,1.09057008553856,1.25082235495307,1.04577706539146
"Q505F5","Leucine-rich repeat-containing protein 47","Lrrc47",1.02089367508567,1.01478444220472,1.00950902760726,1.04141170541645,1.00602903313781,1.02044440547836,1.03129541268183,1.07966029023388
"Q505K2","Protein FAM160A1","Fam160a1",1.04892608305677,1.10068092032675,1.12559455181427,1.00611764257179,1.01880637008428,1.00470793968433,1.11088308706031,1.0238183164239
"Q52KE7","Cyclin-L1","Ccnl1",1.05990590176014,1.13376748459521,1.40423964956802,1.0714516144943,1.13995846388959,1.2974644729845,1.05175885187908,1.27388595265134
"Q52KI8","Serine/arginine repetitive matrix protein 1","Srrm1",1.00424532997299,1.00591390113293,1.07115764334813,1.04354807171582,1.0190344643687,1.05389366352936,1.00347436233724,1.03525366454221
"Q566J8","AarF domain-containing protein kinase 4","Adck4",1.05398536404417,1.08235321048147,1.03811683554672,1.00061122157842,1.00287315019762,1.09633777631423,1.08414102277715,1.12249940274322
