"Uniprot_ID","Protein_names","Gene_names","pVal","phase","peak.shape","period","X1.WT1","X2.WT1","X3.WT1","X4.WT1","X5.WT1","X6.WT1","X7.WT1","X8.WT1","X9.WT2","X10.WT2","X11.WT2","X12.WT2","X13.WT2","X14.WT2","X15.WT2","X16.WT2","X17.WT3","X18.WT3","X19.WT3","X20.WT3","X21.WT3","X22.WT3","X23.WT3","X24.WT3"
"P48962","ADP/ATP translocase 1","Slc25a4",0.000146268626945761,21,18,24,2126458.63676599,2230759.58788864,2199645.47387601,1824756.9934381,1913924.17542263,1831586.64313055,2218399.01857572,2132968.37864939,2141177.71607735,2138283.06357442,2003007.72452785,1991922.96233339,2100182.67534947,2117635.73253029,2215712.9383539,2282484.52367291,2107286.60297,2106321.55504677,2100290.49068214,2126361.30182997,2061166.27536982,2216333.69632176,2251767.82208668,2171496.81981474
"Q3UYK2","Presenilin;Presenilin-1;Presenilin-1 NTF subunit;Presenilin-1 CTF subunit;Presenilin-1 CTF12","Psen1",0.0181228654291147,21,15,24,32300.2458900324,32683.0822359937,32036.2601152049,29335.5631318019,31515.3745813869,31171.446624294,33721.3786207908,33875.9034554838,23582.2142469475,24774.8236379105,32308.7831957128,26658.2691835089,31716.8619046339,27406.9720528675,37131.2453392138,34455.4047214067,29805.9720890647,29747.5861632079,32197.8233344054,31598.5240284081,31194.9219323151,31283.4471200959,33881.148656698,32304.2433986117
"P50544","Very long-chain specific acyl-CoA dehydrogenase, mitochondrial","Acadvl",0.000167746732952717,9,12,24,1270792.15922235,1304762.91851102,1295093.00385973,1292962.99883878,1278937.5167129,1275360.41760106,1247244.7463755,1251308.61668289,1271486.5700255,1305981.87454616,1338707.93769387,1305799.63762199,1266301.4631438,1235641.98431319,1231605.27114411,1238440.08557527,1262144.6491702,1256941.03316864,1259241.4210597,1246805.72800357,1249896.3751681,1232550.94257562,1244760.88994702,1245002.21795459
"Q3TWI4","Phosphoinositide phospholipase C;1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3","Plcb3",0.00184005745297909,9,12,24,648732.74627446,655324.640803097,661049.565747375,648098.722730063,659021.961796638,647432.786462504,650057.21058784,665236.957284408,652826.238006707,653568.093344728,672551.160614946,667771.4550005,674643.705528468,647874.73726886,634194.021547167,640847.216204263,667223.796299799,650093.40601268,657879.937471624,648445.640112368,652215.194287204,645791.906827468,631511.312189694,618458.851883753
"Q545A2","ADP/ATP translocase 2;ADP/ATP translocase 2, N-terminally processed","Slc25a5",0.0135810836493607,21,18,24,961736.794388307,1047342.28976953,964936.187390748,846139.806141226,876302.241808969,850047.976691656,976375.46529992,983788.067023695,951771.474219796,928445.443186686,885713.960234353,904595.307405099,923710.889287099,945614.286666845,992465.252595906,995384.549720316,876602.873585015,918515.24533713,865812.440553196,941150.195391973,869218.201005247,964547.602083976,937576.864308011,923943.354243491
"Q3U5W6","Sphingosine 1-phosphate receptor 2","S1pr2",0.00166493082098606,21,18,24,18636.1295176644,21359.9162076925,19886.3684614977,18831.0839597968,19620.1184063815,19695.8015506974,21989.8933238143,22110.4992297602,21650.7443948416,22733.1733458945,17679.716052579,19250.3003434374,17373.3668999837,21676.8870810149,22613.323051037,23504.5091811528,19686.511719167,18018.766810721,15718.1655671861,16574.2956256269,16558.0006144691,18734.6332779042,20301.957870219,18925.7365990428
"Q3UN55","Carnitine O-palmitoyltransferase 2, mitochondrial","Cpt2",0.00640287534297202,15,9,24,997619.928991143,987060.682699785,1034892.82259609,997026.361564273,1040848.29823631,981530.940719948,1011871.79601746,986711.083731767,994983.807232878,996580.553133493,1030387.6601439,1002143.98124322,1010448.60111233,964700.502226055,994455.253298158,987960.496199839,1008839.87034391,995740.619320252,1026406.33492172,998138.225492691,1010843.87431662,1001825.74391199,1005450.74686928,984969.060574775
"P54754","Ephrin type-B receptor 3;Receptor protein-tyrosine kinase","Ephb3",0.0381860490679311,24,9,24,205247.765910251,203957.043733333,201305.45688427,198333.636743713,200987.148660918,193973.825273445,214378.642548122,213935.405927035,207327.191361385,199883.185376195,207944.42392332,203519.727946076,209357.563629726,205128.70686289,213251.103088561,206457.914391629,212217.366997715,220476.507508337,197898.32894127,213868.77577553,199981.437211366,220220.941717424,208431.065908571,226361.67545023
"Q3U645","ATP-binding cassette sub-family D member 3","Abcd3",0.0283679092882354,24,15,24,532758.31718507,602788.985964511,555873.87654944,491687.848018614,499916.190547442,471092.436741674,540332.484640608,556622.933418745,516816.106694159,539106.476145585,499714.914566787,492396.843432671,514370.890998674,530946.863574197,538491.819261126,576305.818273649,522542.10678835,526616.324210526,493041.277678713,586072.213547044,506463.403847099,568742.097393009,535524.570756071,543527.59338536
"Q0PD50","Ras-related protein Rab-8A","Rab8a",0.0112312249838795,24,12,24,310036.140228475,326340.641486736,319258.544054751,305771.790415187,298261.798035462,293686.968216649,314646.020737789,330619.464172487,328609.60576863,319686.010281124,318609.330892705,302711.086605865,328528.650745039,321074.449876054,337589.19811328,330460.262272593,323406.546250724,341726.18190994,320020.604061977,323370.955607027,314818.094313718,340797.56330147,332553.508460039,359402.2872771
"Q8C7Q6","Cadherin-11","Cdh11",0.020360999856409,21,18,24,309822.660807229,319025.669815709,321106.319349779,308974.461625829,308131.147480249,307364.595545028,333173.921316587,319188.433753557,315960.229186333,331007.033585186,312408.060244864,313822.230556995,314881.68414006,317125.637577911,329175.236579324,330300.07452128,322941.335028063,327623.818091433,317026.267898093,320146.163947117,322832.2769501,316033.777916312,327149.910399909,325317.904853738
"Q6PEM5","Alpha-2-macroglobulin receptor-associated protein","Lrpap1",0.008946499936907,12,6,24,814537.149325108,842519.050631791,846425.413479764,860969.842556778,841527.485033745,837530.226717185,856175.43665673,838249.573990151,860287.300789881,921758.306137185,849122.947684908,880661.575106468,818782.44682897,839894.295034516,838185.790612478,835093.052858969,860745.361889974,848410.305672054,884948.120227552,854237.260215585,845708.754330364,789529.376376493,843698.462521381,821220.600807146
"P56135","ATP synthase subunit f, mitochondrial","Atp5j2",0.0379731861592935,24,15,24,291122.440205535,338867.621773547,310918.163531455,260359.682039543,273187.08876687,266463.487472945,315836.592112034,318167.804318748,287725.783997207,322641.157685234,254607.174644918,289553.383466348,275594.999994548,317497.47792993,301080.969328367,352304.530614781,303698.363418719,307248.422562861,283127.650286998,297882.637649931,279226.748501283,318203.340147589,305448.263631416,300707.594802921
"Q564F6","Programmed cell death protein 5","Pdcd5",0.0394879997215206,9,15,24,263289.574502053,247604.023945092,256833.742231453,254965.071333653,258970.41979643,251227.537503344,258113.193014978,240262.731744696,252482.565643413,261584.027205135,260054.20595824,263552.276445735,245043.438274662,250467.159104327,245656.645868213,242294.94667659,257922.697494641,252073.311084312,263501.364029428,257116.088315272,259161.621459996,254641.928470702,252750.337507583,257404.932931338
"Q8C7F9","Transmembrane 9 superfamily member 2","Tm9sf2",0.0313885611859746,21,18,24,557150.420089115,621922.114473406,591491.758536001,554384.84376174,539380.080491806,545562.512789197,585851.945275212,625056.120978527,565982.820362226,548942.177357306,544535.375838878,544726.172750556,579727.278281597,579994.263448202,592207.435535347,587794.483319903,551463.860022001,562880.627523923,555353.212966546,583669.40248382,554843.436475766,598353.595976047,583737.915150342,573503.939379229
"Q3TLX9","Acid sphingomyelinase-like phosphodiesterase 3b","Smpdl3b",0.008946499936907,21,18,24,140190.150806242,147467.523186625,150834.993981293,141544.168200666,140041.36016073,142210.482555338,152960.12409064,155659.179692664,143967.793527245,151698.999191295,141265.555909772,140071.606507729,143842.282083123,143086.045269158,154229.745038317,150808.627472717,149565.189621947,144297.899350682,140031.97355323,146202.317195954,143822.896259507,152661.130788911,147352.941335546,149367.386961737
"P58742","Aladin","Aaas",0.00547999914320111,21,12,24,86408.8772580302,92159.0662910063,85372.6517775424,91175.3500228926,89918.5702652647,91629.7774762843,92961.8346787707,94088.5484018818,85025.6517315889,91560.5648215032,91473.8466638324,89692.8629449352,91495.1744517629,95024.4619172026,93804.9549333134,90114.2767548189,85836.3497808264,88668.8483429519,84051.2973864871,86836.2381461385,86644.408822862,89248.3800158054,92636.438588999,91018.1483008892
"P60766","Cell division control protein 42 homolog","Cdc42",0.000286774347931495,21,18,24,1212997.63985129,1205166.01700117,1192704.9759957,1122792.67130539,1089757.46844624,1102367.03719304,1221913.05450852,1163057.12256855,1181905.39328139,1131287.03487408,1124015.09500448,1055202.68266798,1150444.00836306,1149665.98788691,1219195.44039111,1182562.29137835,1205469.37073904,1176848.86073789,1153352.78235089,1166727.07814846,1130170.28597755,1173507.7067355,1177294.41309875,1208653.935038
"P60898","DNA-directed RNA polymerase II subunit RPB9;DNA-directed RNA polymerase subunit","Polr2i",0.00924961567214477,9,15,24,57758.5973771943,62420.1471761098,66312.4013115294,65722.8524085931,60976.4774914292,61138.7195744677,57071.8424324979,57458.3343006771,60503.4624175586,54206.249282872,61623.2399302937,59241.485338242,61305.3552136251,55844.0360199976,59170.7805323568,56209.1213744388,66555.8061784988,63201.1398943563,62079.5783133618,62229.2168909215,64348.5641090152,61551.8859477999,60777.2575462678,60679.9118980363
"Q3U344","ADP-ribosylation factor 3","Arf3",0.00366318366726206,24,9,24,3174712.10236838,3264535.23108935,3241025.39010766,3175308.52231244,3147247.2257114,3156118.60192847,3327617.10757854,3311475.13865323,3204846.79035709,3138012.44090482,2997416.41214915,3201584.98586234,3131927.18044403,3317900.46303069,3262603.11254782,3358953.02642918,3208133.26757029,3227837.9297617,3222831.3394529,3258877.69607198,3260458.78139832,3284484.21394698,3329732.713814,3335491.08421609
"P61961","Ubiquitin-fold modifier 1","Ufm1",0.00447064757486997,9,15,24,321878.660691374,305982.011685964,317116.505150278,318183.376112238,313256.309465816,306673.270976236,311359.70568466,303547.669724365,306860.491966502,301356.564155461,328817.279667842,318501.922592833,325494.725066163,306663.214493853,301063.393787027,293896.020188117,315043.099849353,307043.979515267,317912.612223256,303824.731323309,318834.894454681,316197.968090015,309200.165480799,306372.335365103
"P62071","Ras-related protein R-Ras2","Rras2",0.0254929843077914,24,12,24,700624.792954127,779565.008340021,692443.785283377,704343.302512159,700583.320999939,742464.628489922,736595.378300883,817472.751254481,774770.260424759,783136.12458511,794984.219607167,775474.288549562,835289.714644236,834285.842678515,839787.612276375,859051.225618799,824456.741150392,812853.810538352,771602.046842698,769140.864646871,780853.008695597,785412.451566648,795562.792625355,833738.044217844
"P62196","26S protease regulatory subunit 8","Psmc5",0.00402950203398827,9,15,24,1963958.91227473,1862604.89319455,1913394.56947844,1930560.9710949,1925655.21026148,1911764.58713725,1891469.85391648,1843233.28861863,1901362.83298763,1883588.12814914,1933050.62442273,1906197.46074209,1898823.47076983,1841688.05134094,1864214.6930408,1775892.37841179,1848808.52604857,1847760.3977508,1917179.40290661,1833022.29881808,1928055.34396606,1836143.43332423,1867734.88304482,1841547.39008113
"Q9CWI9","40S ribosomal protein S23","Rps23",0.0165896970593894,15,9,24,245270.101082171,230527.275194175,247728.46177675,251389.08501022,247664.214371622,252103.291793584,230734.338705197,207002.430729747,216075.701717634,216467.065581531,229152.525796047,222771.826157994,231956.125192971,220098.766947018,206055.937585131,204601.204175261,222037.392701557,211936.438466709,215181.105080659,220855.018870088,219939.962859919,223878.481035108,220419.303195377,209942.366240742
"P62717","60S ribosomal protein L18a","Rpl18a",0.000633692762374761,15,9,24,232436.526464208,249491.772759811,259736.220079805,264242.972502107,251632.257054847,257228.05943579,238350.329295429,226873.290856725,253732.951361024,226520.687409916,273070.415049835,242043.399231014,273304.435412614,246743.957455323,251924.873930884,238571.878197881,240505.618547344,235284.18645916,260943.150131752,244087.886281213,274101.793233485,251563.370294902,248956.257032961,235907.783004681
"P62748","Hippocalcin-like protein 1","Hpcal1",0.0165896970593894,9,15,24,348487.554499402,340560.737529727,357198.886827602,365055.158580519,353662.318242333,356608.106506013,353120.140649967,354305.750261383,357567.805089545,367101.391789672,375828.176841623,376493.968139778,369804.41992279,365593.140750319,363701.636524572,352021.546727883,365683.403218704,353437.970130278,367889.89066435,361536.584837012,354602.450649896,349617.386399804,348706.397377461,351850.885514762
"P62862","40S ribosomal protein S30","Fau;fau",0.00139598390014321,9,15,24,188699.167578959,192153.068092156,192182.876441524,209577.55912618,181932.255896253,193083.939324046,171890.294901031,165668.662869654,172711.925127436,180017.578045017,185040.368336405,177960.946272828,175510.634312322,169403.024075786,168284.008877372,160593.314387903,180941.221871064,170025.1504191,172153.321045602,178018.894971522,177130.014883743,178720.929692372,173772.685949785,167564.362467822
"P63085","Mitogen-activated protein kinase 1;Mitogen-activated protein kinase","Mapk1;Erk2",0.0300034072261701,21,9,24,1050634.68247006,1062510.31683136,1038301.66348795,1092560.35989967,1061324.42998387,1091485.85408466,1070876.23520865,1087318.43431824,1047196.7980494,1026042.28018491,1036349.21654475,1071220.64760502,1059224.96825973,1091780.85181969,1094952.24624748,1085833.1547956,1100738.35615223,1083121.7872666,1097444.88979601,1090544.07033337,1101135.83430485,1104121.0863649,1129271.27076804,1104870.87592562
"P63321","Ras-related protein Ral-A","Rala",2.90248291975768e-05,24,12,24,307144.009227994,321114.014356225,319172.08376619,302111.88372042,306108.842092103,308555.547200621,325939.223015534,333829.043135129,330794.5035349,329731.434293726,307243.553959654,312938.346838701,321673.661314375,322962.762545047,337576.150334871,353683.305293683,337586.270656377,327566.021689593,311991.757239038,315770.892320271,316417.675374593,322555.561057876,327606.415434454,326669.170630415
"Q561N4","Ubiquitin-conjugating enzyme E2 L3","Ube2l3",0.0260854257690105,12,9,24,1958974.8368391,1852724.47242497,1918446.28836763,2004870.22396665,1908986.56401226,1967509.11113415,1852492.41344822,1842826.57949033,1872772.62337315,1885288.03469643,1850683.23676777,1937411.29299432,1821138.81403976,1893140.88639364,1794594.7613156,1830561.70125823,1852480.94640091,1805845.84506446,1890928.35572099,1856185.61901115,1872396.38969693,1809094.64869662,1838515.52234342,1853757.96837247
"P70206","Plexin-A1","Plxna1",0.0017043254990457,21,15,24,321668.939661273,334609.941553613,320263.600643926,319470.653111306,326958.371893577,308432.164978686,337765.971815236,335137.88136695,332449.712731374,325509.571985434,311644.669809676,312700.616020492,326537.211874525,316804.82773104,336026.153863826,337749.34714504,334114.701315873,336289.754146929,313293.011118798,332875.724398594,327537.541716724,336740.321284021,334589.886869485,334550.672789135
