"Uniprot_ID","Protein_names","Gene_names","pVal","phase","peak.shape","period","X1.KO1","X2.KO1","X3.KO1","X4.KO1","X5.KO1","X6.KO1","X7.KO1","X8.KO1","X9.KO2","X10.KO2","X11.KO2","missing_data","X13.KO2","X14.KO2","X15.KO2","X16.KO2","X17.KO3","X18.KO3","X19.KO3","X20.KO3","X21.KO3","X22.KO3","X23.KO3","X24.KO3"
"O35295","Transcriptional activator protein Pur-beta","Purb",0.0274528154402278,15,15,24,471059.634286458,477520.537013913,516102.237312666,490538.150244908,514798.900405857,503935.162634378,490103.610847937,509545.719362567,508436.673879969,479382.616787494,502943.309827161,517577.465671193,531543.326943475,535498.768855277,523964.372084113,504426.5804403,508554.833786028,512778.331474508,533888.306926039,542471.336804437,529278.404445455,508004.286591819,518786.838295569,514313.146453644
"Q8BH30","Importin subunit alpha;Importin subunit alpha-7","Kpna6",0.000584285474403754,15,12,24,328259.803322473,328475.979314619,332239.846467599,334247.057434272,340064.730625186,337475.159551295,325712.442443134,325944.724452692,314258.800672218,320355.258424342,319951.021914464,327595.605142196,334891.084975867,320721.771068652,329038.308518282,328155.480199819,318515.826373182,326192.254719205,326878.323171498,340329.998904887,334265.76523503,343799.095766036,330902.652501071,326646.465987004
"O35465-2","Peptidyl-prolyl cis-trans isomerase FKBP8","Fkbp8",0.00129719689501329,24,9,24,197372.983114981,209914.188463082,188112.38422092,201485.565301506,184903.297453371,195499.089944889,206506.149277606,202500.01497062,210257.542480023,214363.749757561,190398.237530435,194046.601974285,197528.357412494,192943.982629116,202521.518395248,215431.720173285,199394.444246565,196615.071288867,195874.233902018,193318.382368501,197095.866336645,201249.302546645,198171.54168576,203487.886869269
"O35495","Cyclin-dependent kinase 14","Cdk14",0.039046313241585,24,9,24,58052.142214839,58143.2107351697,55261.9635003533,57497.4757660988,60373.212096495,58763.8603651418,61427.6227353527,65771.2858120665,66187.4872988648,64606.8547605492,62854.8865297401,64892.6317904016,66837.319814908,62518.7142051839,68155.9689030269,66888.6968203644,66059.6776619262,65117.0885968678,62575.350113237,65268.9401418105,68770.7382184393,71730.0006088177,69170.4627924461,72206.9214657838
"O35566","CD151 antigen;Tetraspanin","Cd151",0.0306469734849076,3,12,24,139554.186424016,135715.593766843,135023.594223992,129090.048196587,138213.082978096,135535.445609088,149045.954933723,140127.110729273,140835.091007817,139433.10058406,127558.367857415,128581.088898739,129557.1055775,134524.221625604,136659.860753849,143957.29990748,197717.277705927,189646.70441329,191767.042456906,159919.079129757,128065.23274815,136790.131737895,171819.201727502,134612.209612922
"Q5SVG5","AP-1 complex subunit beta-1;AP complex subunit beta","Ap1b1",0.0341643638685581,15,15,24,2156847.95935732,2132999.6002074,2255039.63877832,2243879.29598308,2249725.70673806,2239249.00816178,2167491.27559449,2229979.05475033,2171627.3474036,2155685.74866729,2218151.15386958,2198968.04044471,2180660.95777335,2202067.90193885,2196217.85357472,2170525.77572506,2204975.25139762,2093968.95732842,2265976.15887368,2141893.8460379,2250411.50336671,2160125.15199291,2215360.30407412,2134673.9810868
"Q0VE46","Myeloid-associated differentiation marker","Myadm",0.000610278542359656,21,12,24,279693.552762002,288917.869151619,274360.562531416,267896.400996536,270382.171241742,290067.597773179,302201.754605763,289836.658699697,298734.895681934,305973.468069694,267419.880561921,271803.615443329,275987.159329338,267118.399812513,299859.883223458,299757.406391576,305650.089166106,283635.801396084,266944.82963721,286750.843008092,283654.18039762,286283.211939307,300412.35885865,294756.909696407
"Q3V3Z5","Serine palmitoyltransferase 1","Sptlc1",0.0387140738402195,3,6,24,111544.243238171,109328.781179887,95398.083369086,104253.064548737,98948.1615431691,95842.5954285124,112262.716974445,106625.993042939,106993.031789913,106624.997484002,100833.132083609,102181.974755505,103469.22014462,96080.4683743521,110114.550205995,108835.733310381,111097.740736232,116072.548315203,101265.514063723,111997.929368556,101147.401315197,109413.554198038,108161.580680044,109330.202981311
"O35864","COP9 signalosome complex subunit 5","Cops5",0.0222253435017521,18,6,24,560076.387622649,538417.787232801,572212.07802992,559173.244319039,564167.467234491,572981.511435344,521698.060214154,552722.269599811,536378.387746625,549589.210567777,572864.595797569,563323.075815997,554217.286195497,567605.025473894,519168.080849711,542729.443511933,534484.564086406,528872.676110968,535681.514839424,535252.353229301,562266.101516584,570930.319258497,534450.452041584,519987.109561785
"Q8BXT5","Amino acid transporter;Neutral amino acid transporter A","Slc1a4",0.0267499518627388,21,18,24,220791.542387378,221619.02487114,204090.877038122,213672.53884813,205704.072789575,206395.269395881,236856.903690707,236771.782594624,233444.579858464,247601.568615881,223124.56519303,222700.826149718,222296.437898177,217659.248539296,235364.195992356,231637.199528405,250110.011214412,242012.428736443,230017.362048972,224125.121062768,235698.841769137,216236.154037551,252912.790337675,236707.400502829
"Q3TUF3","Calumenin","Calu",0.00321661519907767,9,18,24,3623317.64837349,3561217.48394626,3785344.39767537,3775779.19276963,3775597.37301611,3662723.22613934,3673268.03668794,3752879.4651453,3713214.0630009,3794530.98695278,3877771.07445577,3826242.00224038,3777066.09611233,3914666.14270447,3697446.82042129,3677541.2520317,3761694.76876031,3783067.88062893,3985655.86711095,3829983.75232058,3829890.61832843,3687831.74680945,3730697.48064433,3722866.93628973
"Q3U9X2","U6 snRNA-associated Sm-like protein LSm2","Lsm2",0.00531445660177571,9,15,24,273380.1642618,274311.044135658,286367.788750954,279411.53294885,272695.146426846,274591.581893971,259097.963480921,267766.040197991,249670.69919012,263864.73754191,277986.714024513,278784.195694605,279545.258955813,282809.811287395,252057.634229246,249802.369208411,256364.822284589,256286.923248572,278574.120657343,257789.513436973,266667.230802161,250581.819978936,256349.214643982,254522.941556191
"Q3UC51","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit","Ddost",0.0283679092882354,24,9,24,903653.706975295,885129.824661039,770835.068338053,882054.609586515,801147.760562362,800417.708657504,990333.742488213,946819.587580071,908817.381762516,993618.016164141,880382.955845484,895305.833904123,909547.232381175,855128.76905761,924556.363105849,969854.960979743,993069.019822385,957856.532053866,920761.039927807,915069.619847758,982168.035086957,922269.818752187,974228.298009298,1005061.42453234
"O54984","ATPase Asna1","Asna1",0.00707722475517911,15,15,24,491544.498417858,470138.081508294,508293.735401157,491879.938505123,508678.03293121,497270.228460241,490201.244467241,481620.196907499,490295.007737101,472872.700767454,504902.634252389,502724.486305707,500645.807331801,495410.001242237,515845.730832563,514772.957491598,479122.887805094,488182.544576234,482670.264839176,486475.599852511,499212.909198904,526375.085862111,482213.924160184,485579.386521224
"Q3TFP8","Membrane-associated progesterone receptor component 1","Pgrmc1",0.0018882107139956,24,18,24,537532.565385626,537807.665489078,476187.140286911,514091.327582237,496485.274257479,471235.250793839,572986.68396112,555049.988173248,580175.940082294,580721.680582048,539170.035102917,541334.020762455,543399.184195073,503650.701002537,590616.444448268,591066.200518905,558115.130085231,532064.236670544,511308.048526253,492625.499915258,533514.119318403,492374.51014056,554527.363663447,574375.011000126
"O55106","Striatin","Strn",0.0260854257690105,9,15,24,416779.171913719,423480.951455619,434064.838653372,418878.969196488,434265.438166797,421040.669843604,411345.055302074,409873.799876348,410496.996270267,402136.71299354,416708.25748888,412689.663500842,408854.585704439,416052.134734299,409038.091719059,395265.713816107,420927.464841603,404433.129958768,429956.580310787,412311.625323588,418653.018389023,409555.308789556,426163.341117364,395327.014907873
"O55143","Sarcoplasmic/endoplasmic reticulum calcium ATPase 2","Atp2a2",0.00130592042271461,24,9,24,2772662.31720176,2879149.06669731,2364949.98662113,2721527.74783649,2450134.77089744,2534611.35070312,3208498.86296519,3121895.54362921,3041713.11172403,3206720.20255199,2716767.5556392,2815587.79319588,2909895.23007981,2614365.20059471,3146877.76181173,3260052.85730696,3310735.84318781,3163100.55444767,2903682.57930565,2844885.91598372,3071609.9999773,2969783.03502263,3246269.36127006,3246783.79421217
"O70152","Dolichol-phosphate mannosyltransferase subunit 1","Dpm1",0.0175620978112554,21,18,24,270766.962097938,278167.377660616,258942.59231345,276518.414767672,264568.354043298,265559.394647331,297835.761632004,290640.946925431,283095.757617883,282326.123158389,279760.410106276,275233.890009204,270914.081446573,266494.468531041,288577.872731661,285066.24221111,270232.6698822,259403.267565058,262343.687148399,256519.61856776,273282.359145571,260742.836994415,274439.384326806,277102.409213138
"Q544R7","Heme oxygenase 2","Hmox2",0.00177053877251,24,18,24,397917.792354146,404101.166023832,366750.471879848,388889.527291569,368855.985183054,358834.11259896,412355.763658268,401865.854958565,407118.840643708,419840.903264152,381850.674345649,383645.247006022,385357.867336496,370118.234651051,399831.566130952,406027.163813933,406838.336509821,393574.576645674,393274.14626769,381954.808328332,403257.519731986,381078.899077513,402263.705004969,401182.95933403
"Q4FK50","Protein-tyrosine sulfotransferase 1","Tpst1",0.00753381990067454,24,9,24,88388.2055273968,84158.7868252446,84261.7506786099,90368.9201202083,87929.5351035687,84446.5768596732,97362.3258001206,91411.6912702393,95896.0454431052,107354.96130364,87156.6445115931,89826.287820114,92374.01715214,95258.955304569,100968.951848471,103829.402274001,90037.0671739256,100921.204956482,85664.8878386913,98875.953566126,88767.8349147835,104139.947129545,97699.398606463,107646.164530158
"Q6PE70","Integrin beta;Integrin beta-5","Itgb5",0.000633692762374761,24,9,24,1119160.01322168,1161195.1924451,1070991.52044981,1164081.85863729,1121469.43512989,1164652.53167816,1274064.77086149,1302642.89130246,1291609.36486171,1335076.23671858,1206338.97070495,1212677.28638618,1218726.15168784,1264495.81352702,1381494.22779825,1398592.39702911,1363701.76949206,1335479.2585001,1247420.88192623,1174526.91039264,1291446.75332678,1272303.25742326,1405220.8866959,1434600.02449364
"Q3TNY7","Gremlin;Gremlin-1","Grem1",0.0170245099485623,21,9,24,101914.329362474,103745.862983328,111796.768483935,108420.444339885,113961.933123982,119868.88383578,131201.637531636,127727.045984087,128391.685497034,117995.752752119,134147.833636166,143450.215769393,152327.788193729,154064.266732208,156214.315807247,156125.990914938,147685.770825392,136311.667456109,140594.37567498,147430.961066484,154202.256162955,148317.108697875,154330.145273802,143848.445299523
"O70421","Frizzled-1","Fzd1",0.0133749759313694,24,15,24,94463.5940730175,94252.6355966749,95723.0627463867,93875.2019021402,89060.5896801342,94735.5905348943,100451.148025997,101928.96288205,101265.826024984,102462.994976091,87478.9431719365,90399.3340434832,93186.3601082285,97028.1032605394,99125.3181915275,102146.162994178,107684.746075532,108388.178447674,96415.1445651915,102655.439387581,101305.078986105,100316.769483169,105354.718408644,106463.709291023
"O70423","Membrane primary amine oxidase","Aoc3",0.039046313241585,24,9,24,366885.731772703,368234.689350002,376606.134986372,388545.079322647,382461.24049583,371502.315599714,397869.723329431,414260.240748576,419431.811189374,407730.407009924,400476.033988316,405479.83823209,410255.13491794,411238.405873601,427168.217353615,435895.749349664,419387.614816558,413716.060849954,409345.151374921,410519.83285198,407733.250089685,398983.340634837,435894.894925591,441956.024304916
"Q9DCD8","Proteasome subunit alpha type;Proteasome subunit alpha type-3","Psma3",0.000443002487855469,9,15,24,802187.239490816,791973.509050638,814828.159367901,792918.099577347,806989.652456266,821601.703795509,743395.785049839,761575.237150356,765052.472498142,757694.720699007,794846.01902188,775380.805918012,756804.506147711,770869.308440569,718649.200089755,711274.856739044,775761.051930646,815935.998304526,805699.682198676,788942.751808006,750336.900114497,744459.451045721,759685.520878826,727933.755935021
"Q9JJ20","14-3-3 protein sigma","Sfn",0.0242708387606171,12,12,24,266336.85265377,259455.826557235,287733.314061474,277084.31628936,280873.529820355,289489.413815057,268334.098387036,274154.618741979,280153.386510771,264963.027710734,275956.91545104,275720.497753922,275494.876488476,287332.155204449,268059.370608803,261732.282540457,272702.131682908,271581.915185866,275351.40359764,295536.718617205,264675.702142088,268285.783363006,270667.408004013,252119.265943304
"Q0VGQ1","Very-long-chain 3-oxoacyl-CoA reductase","Hsd17b12",0.000542237950378032,24,18,24,833711.684214071,821077.553569118,718402.818468348,773217.418505852,705334.291063026,693509.623561112,888318.137240805,829434.012986189,842646.24408688,839802.583607637,756576.704649918,766083.292842163,775155.745895188,694978.65688388,860032.51061485,863364.638676321,864217.557922071,780606.999347247,764016.269423777,724452.971156797,807727.710641677,724583.459022795,823880.491109289,820705.837302683
"O70572","Sphingomyelin phosphodiesterase 2","Smpd2",0.00129719689501329,21,15,24,131165.277255176,129668.478675729,123774.079139926,123984.269772597,125172.045028409,116795.522964247,149909.624135106,140292.227219568,131183.827252949,140089.500967364,123249.351124041,127094.968729988,130764.96941628,122542.727514149,142860.040734207,138153.774642457,141233.085789994,138621.76542794,133390.820708825,129966.783747394,139660.284704558,132644.279763155,140585.929326711,138354.837585418
"O70591","Prefoldin subunit 2","Pfdn2",0.000451360207611762,9,15,24,467864.693566286,453558.982510496,478105.858225357,459948.050851164,473197.079215779,458751.742203457,442326.631792285,438756.601963944,439412.525953713,441588.629023998,447394.321958703,443239.807663705,439275.016601205,454202.983093091,433346.331412016,421574.045791247,446992.328135456,435947.780338301,465219.271515768,459584.854491092,446290.963904521,423145.16381535,442634.568686845,428309.451011784
"Q3TPN0","Nidogen-2","Nid2;NID-2",0.0310314018970321,15,12,24,2057541.16105622,2162629.11904671,2348945.32523747,2336156.34669821,2415597.8052854,2441762.33303052,2336377.18676067,2423507.42221737,2453390.86469375,2403389.26872045,2550014.90633265,2544623.67755531,2539478.64876144,2656428.09677822,2421593.86861135,2415013.38133047,2313680.87336395,2381913.22497131,2485420.14771574,2489332.9193953,2477362.84957668,2417589.9362255,2371699.34938737,2369974.93023169
"Q3TJY2","WD repeat-containing protein 1","Wdr1",0.00287765820911171,15,6,24,3088512.52988192,3140140.27198469,3215432.66721203,3185522.05031724,3245000.19114614,3311000.99203821,3047916.12025346,3149977.69584797,3151443.26586227,3076256.97026047,3252194.19512847,3221234.00792485,3191687.67234814,3296953.79174682,3128900.0028231,3114891.9563753,3078070.11228709,3094814.74165783,3182279.23237631,3154102.14252541,3214361.38486462,3108712.56753454,3113728.17529644,3073146.23625721
